text,format,module,fact_ids,staffel,chars
BIS Econocom had 125 inkoopcontracten bij het Rijk. Categorie: aanschaf hardware. In zes jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-139,yes,139
"Stichting Samen Veilig Midden-Nederland (Utrecht): €8.859.430 in 2024, €18.003.924 in 2023. #Gemeentefonds #Gemeenten #Utrecht",comparison,gemeente,GEM-TOP-110,no,126
Tezet Business Gifts B.V. had 17 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-198,yes,111
Waterschap Brabantse Delta ontving €27.195.305 van Noord-Brabant. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-094,no,125
Hoeveel inkoopcontracten had Hotel New York B.V. bij het Rijk? 124. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-142,yes,126
Hoeveel ontving Schoor Stichting De van Almere? €104.907.389. In zeven jaar. #Gemeentefonds #Gemeenten #Almere,curiosity,gemeente,GEM-TOP-010,no,110
Buitenlandse Zaken gaf €229.143.000 uit aan pensioenpremies. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-119,no,123
"Categorie 'Instroom, doorstroom en uitstroom van personeel': 1942 leveranciers, 5729 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-024,yes,154
Detron Communication Solutions had 152 inkoopcontracten bij het Rijk. Categorie: spraak en dataverbindingen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-081,yes,167
Hoeveel ontving Stichting Amsterdam Economic Board van Amsterdam? €16.793.348. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-175,no,130
GR Regio West-Brabant ontving €12.795.045 van Noord-Brabant. In acht jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-197,no,119
Radboud Universiteit Nijmegen had 103 contracten bij NWO. In zeven jaar. #Overheidsuitgaven #Universiteit #Transparantie,concentration,publiek,PUB-TOP-022,yes,120
Waterschap Brabantse Delta ontving €27.195.305 van de provincie Noord-Brabant. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-094,no,138
Hoeveel inkoopcontracten had Vermaat Leisure B.V. bij het Rijk? 205. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-034,yes,127
Spie Nederland B.V. had 18 contracten bij COA. In zes jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-168,yes,103
"Stichting tot Instandhouding van de Diergaarde van het Koninklijk Zo√∂logisch Genootschap Natura Artis Magistra (Amsterdam): €3.955.806 in 2018, €19.105.931 in 2021. #Gemeentefonds #Gemeenten #Amsterdam",comparison,gemeente,GEM-TOP-041,no,202
"Buitenlandse Zaken gaf €1.880.313.000 uit aan salaris, vakantie en eindejaarsuitkering. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-014,no,150
Leaseplan Nederland N.V had 126 inkoopcontracten bij het Rijk. Categorie: wagenpark. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-132,yes,144
"Stichting Openbare Bibliotheek Amsterdam ontving €207.112.295 van de gemeente Amsterdam. Dat is 4,2% van alle uitkeringen. #Gemeentefonds #Gemeenten #Amsterdam #Bibliotheken",concentration,gemeente,GEM-DOM-044,no,173
Hoeveel ontving Coöperatieve vereniging Coöperatie Agrarisch Collectief Waadrâne U.A van Friesland? €20.909.855. In één jaar. #Provincies #Overheidsuitgaven #Friesland,curiosity,provincie,PROV-TOP-119,no,167
"Categorie 'Studie en opleiding': 22644 leveranciers, 93495 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-002,yes,128
Hoeveel ontving Natuurmonumenten van Limburg? €50.941.266. In vijf jaar. #Provincies #Overheidsuitgaven #Limburg,curiosity,provincie,PROV-TOP-045,no,112
Snelwenskaart.nl had 28 contracten bij COA. In zes jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-065,yes,100
"MEE West-Brabant (Breda): €2.437.969 in 2019, €5.609.171 in 2024. #Gemeentefonds #Gemeenten #Breda",comparison,gemeente,GEM-TOP-106,no,98
Hoeveel ontving Stichting Dynamo Welzijn van Amsterdam? €122.374.037. In negen jaar. #Gemeentefonds #Gemeenten #Welzijn #Amsterdam,curiosity,gemeente,GEM-TOP-005,no,130
Financiën gaf €483.754.000 uit aan juridisch advies. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-061,no,116
Stichting Samen Veilig Midden-Nederland ontving €26.863.354 van de gemeente Utrecht. In twee jaar. #Gemeentefonds #Gemeenten #Utrecht,scale_shock,gemeente,GEM-TOP-110,no,133
Hoeveel ontving Raad voor de rechtspraak van het Rijk? €5.871.680.000. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-036,no,135
Stichting Gooisch Natuurreservaat ontving €13.017.921 van Noord-Holland. In acht jaar. #Provincies #Overheidsuitgaven #NoordHolland,concentration,provincie,PROV-TOP-194,no,131
