text,format,module,fact_ids,staffel,chars
Hoeveel ontving Woningstichting Woningbelang van Noord-Brabant? €18.000.000. In twee jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-140,no,135
"Categorie 'I&M specifiek': 8943 leveranciers, 23246 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-008,yes,121
Hoeveel ontving Provincie Limburg van Gelderland? €18.450.000. In één jaar. #Provincies #Overheidsuitgaven #Limburg #OV #Gelderland,curiosity,provincie,PROV-TOP-138,no,131
Stichting Mommerskwartier ontving €26.418.923 van de gemeente Tilburg. In vijf jaar. #Gemeentefonds #Gemeenten #Tilburg,scale_shock,gemeente,GEM-TOP-113,no,119
Gemeente Amersfoort: €576.162.231 aan uitkeringen. Gemeente Arnhem: €555.216.793. #Gemeentefonds #Gemeenten #Arnhem,comparison,gemeente,GEM-TOTAL-007;GEM-TOTAL-008,no,115
Hoeveel ontving Breda van het Rijk? €1.355.928.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Breda,curiosity,instrumenten,INSTR-TOP-139,no,107
Coöp. Unie Van Bosgroepen U.A. ontving €23.339.222 van Noord-Brabant. In acht jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-106,no,128
Rijksuniversiteit Groningen ontving €4.751.545.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Groningen #Universiteit,scale_shock,instrumenten,INSTR-TOP-046,no,154
Hoeveel inkoopcontracten had In60seconds B.V. bij het Rijk? 128. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-129,yes,124
Openbaar Lichaam OV-bureau Groningen en Drenthe ontving €22.379.064 van de provincie Drenthe. In twee jaar. #Provincies #Overheidsuitgaven #Groningen #Drenthe #OV,scale_shock,provincie,PROV-TOP-110,no,162
Hoeveel ontving Stichting De Regenboog Groep van Amsterdam? €87.089.185. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-016,no,124
Gemeente Nijmegen ontving €2.794.254.000 via financiële instrumenten. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-068,no,133
Justitie en Veiligheid gaf €205.693.000 uit aan sociale lasten en bijdrage zorgverzekeringswet. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Zorg,category_reveal,apparaat,APP-KMIN-131,no,150
Gemeente Haarlem ontving €2.042.913.000 via financiële instrumenten. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Haarlem,scale_shock,instrumenten,INSTR-TOP-088,no,125
Agrarisch Natuurbeh. Midden-Brabant Coöperatief Collectief ontving €15.655.426 van Noord-Brabant. In vier jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-168,no,156
Hoeveel ontving Gemeente Hoogeveen van Drenthe? €16.713.034. In negen jaar. #Provincies #Overheidsuitgaven #Drenthe,curiosity,provincie,PROV-TOP-153,no,115
Gemeente Ede ontving €1.274.175.000 via financiële instrumenten. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-149,no,128
Gemeente Heiloo ontving €16.174.828 van Noord-Holland. In zeven jaar. #Provincies #Overheidsuitgaven #NoordHolland,concentration,provincie,PROV-TOP-165,no,114
Het Rijk gaf €518.402.000 uit aan inrichting gebouwen. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-036,no,127
Lyreco Nederland B.V had 255 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-020,yes,160
Gemeente Emmen ontving €1.704.146.000 via financiële instrumenten. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-114,no,130
Asito BV had 21 contracten bij COA. In zes jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-135,yes,92
"Ministerie van Buitenlandse Zaken gaf €224.652.000 uit aan toelagen, toeslagen en vergoedingen. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-121,no,159
Hoeveel ontving Van Citters Beheer B.V. van Zeeland? €37.250.000. In één jaar. #Provincies #Overheidsuitgaven #Zeeland,curiosity,provincie,PROV-TOP-064,no,118
Hoeveel ontving Staatsbosbeheer Regio West van Noord-Holland? €19.621.210. In negen jaar. #Provincies #Overheidsuitgaven #NoordHolland,curiosity,provincie,PROV-TOP-129,no,134
Stichting ROC Mondriaan ontving €79.995.856 van de gemeente Den Haag. In zeven jaar. #Gemeentefonds #Gemeenten #DenHaag,scale_shock,gemeente,GEM-TOP-022,no,119
Hoeveel ontving Sociale Verzekeringsbank van het Rijk? €114.262.130.000. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-001,no,137
Raad voor de rechtspraak: €5.871.680.000. Geanonimiseerde ontvanger(s) van Leningen voor Rentedragende lening (NR): €5.739.354.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-036;INSTR-TOP-038,no,210
Universiteit van Amsterdam had 97 contracten bij NWO. In zeven jaar. #Overheidsuitgaven #Amsterdam #Universiteit,concentration,publiek,PUB-TOP-024,yes,112
Starsound Productions Exploitatie B.V. had 123 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-145,yes,156
"Ministerie van EZK gaf €217.814.000 uit aan salaris, vakantie en eindejaarsuitkering. In één jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-127,no,148
Provincie Noord-Holland: €1.296.013.000. Universiteit Maastricht: €1.293.742.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #NoordHolland #OV #Universiteit,comparison,instrumenten,INSTR-TOP-145;INSTR-TOP-146,no,177
Hoeveel ontving Stichting Saxion van het Rijk? €1.639.569.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-120,no,127
Defensie gaf €186.318.000 uit aan representatie voor eigen personeel. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-145,no,127
"Stichting VRIJDAG ontving €27.310.705 van de gemeente Groningen. Dat is 3,2% van alle uitkeringen. #Gemeentefonds #Gemeenten #Groningen",concentration,gemeente,GEM-DOM-067,no,135
Hoeveel inkoopcontracten had Pricewaterhousecoopers Advisory N.V. bij het Rijk? 156. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-075,yes,143
Jean Heybroek BV had 33 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-099,yes,102
Het Rijk gaf €3.207.572.000 uit aan sociale lasten enbijdrage zorgverzekeringswet. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Zorg,scale_shock,apparaat,APP-TOP-009,no,146
"MEE West-Brabant ontving €27.365.575 van de gemeente Breda. Dat is 4,1% van alle uitkeringen. #Gemeentefonds #Gemeenten #Breda",concentration,gemeente,GEM-DOM-046,no,126
Hoeveel ontving Surplus Welzijn Breda van Breda? €21.710.041. In zeven jaar. #Gemeentefonds #Gemeenten #Breda #Welzijn,curiosity,gemeente,GEM-TOP-141,no,118
Rijkswaterstaat: €2.762.588.000. Nederlandse organisatie voor: €2.698.839.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-069;INSTR-TOP-070,no,157
Hoeveel ontving Stichting PuurZuid van Amsterdam? €49.245.419. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-052,no,114
Hoeveel inkoopcontracten had B.V. Algemeen Nederlands Persbureau ANP bij het Rijk? 194. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-040,yes,146
Zeelandhallen Exploitatie BV had 31 contracten bij COA. In vijf jaar. #Overheidsuitgaven #Zeeland #Transparantie,concentration,publiek,PUB-TOP-114,yes,112
Stichting werkgever sportclubs Den Haag ontving €23.434.039 van de gemeente Den Haag. In acht jaar. #Gemeentefonds #Gemeenten #DenHaag #Sport,scale_shock,gemeente,GEM-TOP-132,no,141
Universiteit Leiden ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €4.329.749.761. #Overheidsuitgaven #Rijksbegroting #Universiteit,curiosity,integraal,CROSS-MULTI-005,no,150
1542 natuurlijke personen ontving €17.046.343 van Limburg. In één jaar. #Provincies #Overheidsuitgaven #Limburg,concentration,provincie,PROV-TOP-150,no,111
Hoeveel ontving Gemeente Emmen van Drenthe? €44.958.699. In negen jaar. #Provincies #Overheidsuitgaven #Drenthe,curiosity,provincie,PROV-TOP-055,no,111
Hoeveel ontving Stichting Carmelcollege van het Rijk? €2.627.972.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-073,no,134
Natura Artis Magistra ontving €13.052.439 van Noord-Holland. In twee jaar. #Provincies #Overheidsuitgaven #NoordHolland,concentration,provincie,PROV-TOP-193,no,119
Gemeente Rotterdam had 17 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Rotterdam #Transparantie,concentration,publiek,PUB-SRC-188,yes,105
Gemeente 's-Hertogenbosch Stadskantoor ontving €50.867.178 van Noord-Brabant. In zes jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-046,no,135
CGI Nederland B.V had 136 inkoopcontracten bij het Rijk. Categorie: aan een externe partij uitbestede ict-dienstverlening. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-113,yes,181
Rijksdienst voor ondernemend Nederland ontving €1.758.825.000 in 2021 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-060,no,148
Hoeveel inkoopcontracten had Detron Communication Solutions bij het Rijk? 152. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-081,yes,137
ANC Westergo ontving €22.724.628 van Friesland. In één jaar. #Provincies #Overheidsuitgaven #Friesland,concentration,provincie,PROV-TOP-108,no,102
Stichting De Meervaart ontving €25.876.717 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-116,no,121
Universiteit Twente (UT) had 29 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Universiteit #Transparantie,concentration,publiek,PUB-TOP-126,yes,116
Hoeveel ontving Gemeente Amsterdam van het Rijk? €11.146.597.000. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Amsterdam,curiosity,instrumenten,INSTR-TOP-015,no,126
Gemeente Eindhoven Stadhuis ontving €53.402.841 van de provincie Noord-Brabant. In vier jaar. #Provincies #Overheidsuitgaven #Eindhoven #OV #NoordBrabant,scale_shock,provincie,PROV-TOP-040,no,153
"Economische zaken gaf €424.797.000 uit aan salaris, vakantie en eindejaarsuitkering. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-070,no,148
Kamera Express had 125 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-136,yes,147
Stichting Ontmoeting ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €15.450.446. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,integraal,CROSS-MULTI-031,no,149
"Categorie 'EZ specifiek': 3571 leveranciers, 5057 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-027,yes,119
"Categorie 'Uitbesteden beleidsadvies- en onderzoeksopdrachten': 7178 leveranciers, 24697 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-006,yes,158
"Stichting Kind & Co Ludens ontving €12.077.120 van de gemeente Utrecht. Dat is 3,2% van alle uitkeringen. #Gemeentefonds #Gemeenten #Utrecht",concentration,gemeente,GEM-DOM-064,no,140
Speakers Academy® had 139 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-102,yes,148
Ontvanger Uitg.gemeenten en kaderwetgeb. ontving €2.881.223.000 in 2018 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-064,no,150
Trans River Line BV had 44 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-018,yes,104
Universiteit Utrecht had 50 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Utrecht #Universiteit,concentration,publiek,PUB-TOP-058,yes,106
Gemeente Venlo: €1.585.621.000. Nijmegen: €1.569.680.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-123;INSTR-TOP-124,no,136
Hoeveel inkoopcontracten had Stichting Internat. Perscentrum 'Nieuwspoort' bij het Rijk? 196. In vijf jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-038,yes,152
Supermarkt Hesselberth BV had 42 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-023,yes,111
Het Rijk gaf €975.663.000 uit aan aan externe partijen uitbestede ict-dienstverlening. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #ICT,scale_shock,apparaat,APP-TOP-027,no,149
"Coöperatie ""Agrarische Natuur Drenthe"" U.A. ontving €34.364.676 van Drenthe. In zes jaar. #Provincies #Overheidsuitgaven #Drenthe",concentration,provincie,PROV-TOP-069,no,129
Leeuwendaal Advies B.V. had 198 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-037,yes,139
Gemeente Breda had twintig contracten bij COA. In vijf jaar. #Overheidsuitgaven #Breda #Transparantie,concentration,publiek,PUB-SRC-149,yes,101
"Ministerie van Volksgezondheid, Welzijn en Sport gaf €304.485.000 uit aan salaris, vakantie en eindejaarsuitkering. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Sport #Welzijn",category_reveal,apparaat,APP-KMIN-091,no,180
"Onderwijs, Cultuur en Wetenschap gaf €233.418.000 uit aan salaris, vakantie- en eindejaarsuitkering. In één jaar. #Overheidsuitgaven #Rijksbegroting #Onderwijs #Cultuur",category_reveal,apparaat,APP-KMIN-117,no,168
Hoeveel ontving Universiteit van Amsterdam van Amsterdam? €16.372.793. In acht jaar. #Gemeentefonds #Gemeenten #Amsterdam #Universiteit,curiosity,gemeente,GEM-TOP-178,no,135
Hoeveel inkoopcontracten had House of Lords B.V. bij het Rijk? 152. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-082,yes,126
Hoeveel ontving Politie van het Rijk? €34.256.377.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Politie,curiosity,instrumenten,INSTR-TOP-003,no,113
Hoeveel ontving Memoriaal boeking van het Rijk? €4.375.237.000. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-050,no,127
Hollandse Hoogte B.V. had 138 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-104,yes,153
Ministerie van Defensie gaf €208.016.000 uit aan gebruik en onderhoud van gebouw en terreinen. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-130,no,153
