text,format,module,fact_ids,staffel,chars
Sligro Food Group Nederland B. had 32 contracten bij COA. In drie jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-044,yes,115
Het Rijk gaf €1.344.079.000 uit aan studie en opleiding. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-023,no,129
"Categorie 'Spraak en dataverbindingen': 1034 leveranciers, 5208 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-026,yes,133
Skils B.V. had 176 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-055,yes,126
Stichting Werkpro ontving €28.437.769 van de gemeente Groningen. In acht jaar. #Gemeentefonds #Gemeenten #Groningen,scale_shock,gemeente,GEM-TOP-103,no,115
Stichting Marketingoost ontving €23.428.138 van de provincie Overijssel. In zes jaar. #Provincies #Overheidsuitgaven #Overijssel,scale_shock,provincie,PROV-TOP-105,no,128
Stichting Zonova ontving €36.233.285 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #OV #Amsterdam,scale_shock,gemeente,GEM-TOP-076,no,119
Hoeveel ontving Vitree Stichting van Almere? €37.242.304. In vier jaar. #Gemeentefonds #Gemeenten #Almere,curiosity,gemeente,GEM-TOP-074,no,105
Koninklijk Instituut van Ingenieurs had 137 inkoopcontracten bij het Rijk. Categorie: verblijf extern. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-110,yes,147
Hoeveel ontving Ontvanger Invoerrechten van het Rijk? €6.219.068.000. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-033,no,133
Financiën gaf €947.812.000 uit aan uitzendkrachten. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-038,no,115
Hoeveel ontving Rijkswaterstaat van het Rijk? €2.762.588.000. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-069,no,125
Ministerie van Defensie ontving €25.426.792 van de provincie Noord-Brabant. In twee jaar. #Provincies #Overheidsuitgaven #Defensie #NoordBrabant,scale_shock,provincie,PROV-TOP-099,no,144
Stichting ZB| Planbureau en Bibliotheek van Zeeland ontving €28.861.050 van de provincie Zeeland. In vier jaar. #Provincies #Overheidsuitgaven #Zeeland #Bibliotheken,scale_shock,provincie,PROV-TOP-088,no,165
InsightsWorld B.V. had 149 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-084,yes,148
Tony's Chocolonely Nederland B.V. had 148 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-087,yes,164
Hoeveel ontving SMO Traverse van Tilburg? €29.717.573. In drie jaar. #Gemeentefonds #Gemeenten #Tilburg,curiosity,gemeente,GEM-TOP-099,no,103
Strukton WorkSphere had 44 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-019,yes,105
"Hoeveel ontving Stichting Eigenwijks, organisatie van samenwerkende wijkbewoners van Amsterdam? €29.973.375. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam",curiosity,gemeente,GEM-TOP-098,no,160
Gemeente Haarlem: €2.042.913.000. Gemeente Zaanstad: €2.041.580.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Haarlem,comparison,instrumenten,INSTR-TOP-088;INSTR-TOP-089,no,141
Hoeveel gaf Financiën uit aan apparaatskosten? €30.673.735.000. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,apparaat,APP-MIN-002,no,113
Vrije Universiteit Amsterdam had 65 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Amsterdam #Universiteit,concentration,publiek,PUB-TOP-040,yes,116
Hoeveel ontving Vereniging Clientenbelang van Amsterdam? €20.335.097. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-150,no,121
Gom Schoonhouden BV had 17 contracten bij COA. In zes jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-173,yes,103
TUE Eindhoven had 26 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Eindhoven #OV,concentration,publiek,PUB-TOP-145,yes,91
Hoeveel ontving Waterschap Aa en Maas van Noord-Brabant? €35.495.239. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-068,no,129
Gemeente Soest ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €417.679.309. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,integraal,CROSS-MULTI-016,no,144
Vereniging ANLB Rijn en Gouwe Wiericke ontving €13.469.051 van Zuid-Holland. In drie jaar. #Provincies #Overheidsuitgaven #ZuidHolland,concentration,provincie,PROV-TOP-189,no,134
Gemeente Alkmaar ontving €1.374.736.000 via financiële instrumenten. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-136,no,133
Stichting Ondernemersfonds Utrecht ontving €23.457.570 van de gemeente Utrecht. In twee jaar. #Gemeentefonds #Gemeenten #Utrecht,scale_shock,gemeente,GEM-TOP-131,no,128
Plus Joffrey ter Horst had 32 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-105,yes,108
Stichting Muziekschool Amsterdam ontving €30.451.712 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-096,no,131
Stichting Cordaan ontving €21.450.519 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-145,no,116
Ontvanger Invoerrechten ontving €3.137.642.000 in 2018 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-033,no,133
Hoeveel inkoopcontracten had Antea Nederland B.V. bij het Rijk? 129. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-128,yes,127
Slaapschepen Public B.V. had 31 contracten bij COA. In drie jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-110,yes,109
Eindhoven ontving €1.988.744.000 via financiële instrumenten. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Eindhoven #OV,scale_shock,instrumenten,INSTR-TOP-092,no,125
"Categorie 'Personele exploitatie overig': 2960 leveranciers, 6435 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #OV",category_reveal,inkoop,INKOOP-CAT-021,yes,124
Kessler Stichting ontving €25.302.011 van de gemeente Den Haag. In drie jaar. #Gemeentefonds #Gemeenten #DenHaag,scale_shock,gemeente,GEM-TOP-117,no,112
HumanCapitalCare B.V. had 37 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-088,yes,107
Breur Ijzerhandel B.V. had 33 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-041,yes,107
Provincie Noord-Holland: €1.104.941.358. Provincie Overijssel: €1.051.322.699. Provinciale subsidies. #Provincies #Overheidsuitgaven #NoordHolland #Overijssel #OV,comparison,provincie,PROV-TOTAL-005;PROV-TOTAL-006,no,162
Hoeveel ontving Kwintes Stichting van Almere? €99.185.717. In zes jaar. #Gemeentefonds #Gemeenten #Almere,curiosity,gemeente,GEM-TOP-011,no,105
Hoeveel ontving Vereniging tot Behoud van Natuurmonumenten in Nederland van Zuid-Holland? €30.411.171. In vier jaar. #Provincies #Overheidsuitgaven #ZuidHolland,curiosity,provincie,PROV-TOP-082,no,160
Hoeveel ontving Maastricht University van het Rijk? €1.851.966.000. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-102,no,132
Justitie en Veiligheid gaf €233.706.000 uit aan aan externe partijen uitbestede ict-dienstverlening. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #ICT,category_reveal,apparaat,APP-KMIN-116,no,155
Plein 9 A B.V. had 218 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-031,yes,145
Openbaar Lichaam OV-bureau Groningen en Drenthe ontving €22.379.064 van Drenthe. In twee jaar. #Provincies #Overheidsuitgaven #Groningen #Drenthe #OV,concentration,provincie,PROV-TOP-110,no,149
Canon Nederland N.V. had 127 inkoopcontracten bij het Rijk. Categorie: beheer en onderhoud hardware. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-131,yes,159
Hoeveel ontving Huis voor de Kunsten Limburg van Limburg? €15.268.476. In zeven jaar. #Provincies #Overheidsuitgaven #Limburg,curiosity,provincie,PROV-TOP-172,no,125
Praktijk voor Fysiotherapie had 81 contracten bij RVO. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-030,yes,98
Hoeveel ontving Rotterdam van het Rijk? €6.696.380.000. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Rotterdam,curiosity,instrumenten,INSTR-TOP-031,no,115
Hoeveel ontving Brabant Startup Fonds B.V. van Noord-Brabant? €20.300.000. In drie jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-124,no,133
Houwer Bergum BV had 23 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-115,yes,102
"Stichting U Centraal ontving €13.954.287 van de gemeente Utrecht. Dat is 3,7% van alle uitkeringen. #Gemeentefonds #Gemeenten #Utrecht",concentration,gemeente,GEM-DOM-052,no,134
Gemeente Oisterwijk ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €288.229.258. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,integraal,CROSS-MULTI-017,no,149
Hoeveel ontving Stichting VRIJDAG van Groningen? €27.310.705. In acht jaar. #Gemeentefonds #Gemeenten #Groningen,curiosity,gemeente,GEM-TOP-108,no,112
Utrecht: €3.831.155.000. Erasmus Universiteit Rotterdam: €3.759.318.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Rotterdam #Utrecht #Universiteit,comparison,instrumenten,INSTR-TOP-055;INSTR-TOP-056,no,170
Memoriaalboeking: €6.091.064.000. Begrotingsreserve: €6.038.645.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-034;INSTR-TOP-035,no,147
Hoeveel ontving Gemeente Rheden van Gelderland? €17.500.445. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-144,no,118
Partou B.V. ontving €21.958.925 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-138,no,110
Hoeveel ontving Jeugdgezondheidszorg Kennemerland van Haarlem? €20.123.038. In zes jaar. #Gemeentefonds #Gemeenten #Zorg #Haarlem,curiosity,gemeente,GEM-TOP-152,no,129
Ontwikkelingsmaatschappij Oost-Nederland N.V. ontving €47.659.464 van de provincie Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,scale_shock,provincie,PROV-TOP-052,no,152
Hoeveel inkoopcontracten had Banketbakkerij Maison Kelder B.V. bij het Rijk? 139. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-103,yes,140
Poiesz Supermarkten BV had 58 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-010,yes,108
Stichting Welzijn Scheveningen ontving €31.134.590 van de gemeente Den Haag. In acht jaar. #Gemeentefonds #Gemeenten #Welzijn #DenHaag,scale_shock,gemeente,GEM-TOP-092,no,134
De Ridder had 91 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-002,yes,95
"Waterschap Amstel, Gooi en Vecht ontving €27.773.001 van Noord-Holland. In drie jaar. #Provincies #Overheidsuitgaven #NoordHolland",concentration,provincie,PROV-TOP-093,no,130
Binnenlandse Zaken en Koninkrijksrelaties gaf €418.066.000 uit aan bijdrage sso. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-073,no,144
Het Rijk gaf €571.040.000 uit aan vergoedingen voor inbesteding personeel. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-035,no,147
Stichting hogeschool utrecht ontving €2.163.378.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Utrecht #HBO,scale_shock,instrumenten,INSTR-TOP-085,no,144
Hoeveel ontving Stg. Maatsch. en Jurid. Dienstverl. Groningen (MJD) van Groningen? €18.439.779. In twee jaar. #Gemeentefonds #Gemeenten #Groningen,curiosity,gemeente,GEM-TOP-163,no,146
Gemeente Dordrecht ontving €16.348.909 van Zuid-Holland. In zes jaar. #Provincies #Overheidsuitgaven #ZuidHolland,concentration,provincie,PROV-TOP-161,no,113
Politie ontving €7.517.724.000 in 2023 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Politie,scale_shock,instrumenten,INSTR-TOP-003,no,111
Hoeveel ontving Agrarisch Natuurbeheer West-Brabant van Noord-Brabant? €18.741.809. In twee jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-135,no,142
Hoeveel ontving Stichting Brabant Sport van Noord-Brabant? €15.252.924. In vijf jaar. #Provincies #Overheidsuitgaven #Sport #NoordBrabant,curiosity,provincie,PROV-TOP-173,no,137
"Stichting Contour deTwern ontving €41.208.279 van de gemeente Tilburg. Dat is 5,0% van alle uitkeringen. #Gemeentefonds #Gemeenten #Tilburg",concentration,gemeente,GEM-DOM-037,no,139
Infrastructuur en Waterstaat gaf €231.717.000 uit aan gebruik en onderhoud van gebouw en terreinen. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-118,no,162
Hoeveel inkoopcontracten had Leeuwendaal Advies B.V. bij het Rijk? 198. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-037,yes,130
Hoeveel inkoopcontracten had Canon Nederland N.V. bij het Rijk? 127. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-131,yes,127
Hoeveel inkoopcontracten had Topgeschenken Nederland B.V. bij het Rijk? 318. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-013,yes,135
Gemeente Zwolle ontving €44.071.968 van Overijssel. In zeven jaar. #Provincies #Overheidsuitgaven #Overijssel,concentration,provincie,PROV-TOP-056,no,109
