text,format,module,fact_ids,staffel,chars
"Categorie 'Schoonmaak': 725 leveranciers, 2784 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-036,yes,116
Coöperatieve Vereniging BreedSaam ontving €53.755.704 van de gemeente Breda. In zes jaar. #Gemeentefonds #Gemeenten #Breda,scale_shock,gemeente,GEM-TOP-044,no,122
Leger des Heils Welzijns Stichting ontving €32.321.113 van de gemeente Almere. In vier jaar. #Gemeentefonds #Gemeenten #Welzijn #Almere,scale_shock,gemeente,GEM-TOP-085,no,135
Justitie en Veiligheid gaf €157.324.000 uit aan sociale lasten enbijdrage zorgverzekeringswet. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Zorg,category_reveal,apparaat,APP-KMIN-165,no,149
Min. v. Infrastruct. en Milieu ontving €113.660.000 van de provincie Noord-Brabant. In één jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-011,no,141
"Volksgezondheid, Welzijn en Sport gaf €422.286.000 uit aan salarissen. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Sport #Welzijn",category_reveal,apparaat,APP-KMIN-071,no,135
Hoeveel inkoopcontracten had Fujitsu Technology Solutions B.V bij het Rijk? 132. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-123,yes,139
ISS Integrated Facility Services B.V. had 137 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-106,yes,168
"Financiën gaf €204.111.000 uit aan vakliteratuur, abonnementen en overige informatie. In acht jaar. #Overheidsuitgaven #Rijksbegroting #OV",category_reveal,apparaat,APP-KMIN-132,no,138
IT - Staffing Nederland B.V. had 23 contracten bij COA. In vijf jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-111,yes,113
Plein 9 A B.V. had 218 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-031,yes,159
Stichting Hogeschool van Arnhem en Nijmegen ontving €1.521.324.000 via financiële instrumenten. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Arnhem #HBO,scale_shock,instrumenten,INSTR-TOP-128,no,158
KPN Mobile had 24 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-100,yes,96
Hoeveel ontving Indigo B.V. van Den Haag? €19.717.679. In acht jaar. #Gemeentefonds #Gemeenten #DenHaag,curiosity,gemeente,GEM-TOP-156,no,103
Memoriaal boeking: interne verantwoording ontving €6.417.649.000 in 2017 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-020,no,151
Stichting PerspeKtief ontving €35.651.822 van de gemeente Den Haag. In acht jaar. #Gemeentefonds #Gemeenten #DenHaag,scale_shock,gemeente,GEM-TOP-079,no,116
DPG Media B.V. had 136 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In zes jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-111,yes,145
Rijksdienst voor Ondernemend Nederland ontving €22.204.765 van Noord-Holland. In zes jaar. #Provincies #Overheidsuitgaven #NoordHolland,concentration,provincie,PROV-TOP-111,no,135
Koninklijk Instituut van Ingenieurs had 137 inkoopcontracten bij het Rijk. Categorie: verblijf extern. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-110,yes,161
Europese Unie ontving €9.068.216.000 in 2019 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-018,no,123
Stichting Carmelcollege: €2.627.972.000. De Vervoerregio Amsterdam: €2.611.803.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Amsterdam,comparison,instrumenten,INSTR-TOP-073;INSTR-TOP-074,no,158
Ziggo B.V. had 167 inkoopcontracten bij het Rijk. Categorie: spraak en dataverbindingen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-069,yes,147
Hoeveel ontving Gemeente Eindhoven van het Rijk? €3.324.318.000. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Eindhoven #OV,curiosity,instrumenten,INSTR-TOP-058,no,129
"Categorie 'Beheer en onderhoud hardware': 1178 leveranciers, 4548 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-028,yes,135
Hoeveel ontving Gemeente Steenwijkerland van Overijssel? €15.950.041. In zeven jaar. #Provincies #Overheidsuitgaven #Overijssel,curiosity,provincie,PROV-TOP-167,no,127
"Stichting Leger des Heils Welzijns- en Gezondheidszorg (Amsterdam): €5.566.630 in 2024, €25.344.104 in 2023. #Gemeentefonds #Gemeenten #Zorg #Welzijn #Amsterdam",comparison,gemeente,GEM-TOP-004,no,160
Ministerie van Defensie gaf €1.237.183.000 uit aan pensioenpremies. In één jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-027,no,125
"Categorie 'Uitbesteden overig': 7813 leveranciers, 23431 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #OV",category_reveal,inkoop,INKOOP-CAT-007,yes,115
Groen Ontwikkelfonds Brabant ontving €435.535.579 van Noord-Brabant. In vijf jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-002,no,127
Waterschap De Dommel ontving €61.182.682 van de provincie Noord-Brabant. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-029,no,132
Hoeveel gaf Centraal Apparaat uit aan apparaatskosten? €1.572.368.000. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,apparaat,APP-MIN-020,no,120
Hoeveel ontving Groen Ontwikkelfonds Brabant van Noord-Brabant? €435.535.579. In vijf jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-002,no,136
Hoeveel ontving Stichting MEE Amstel en Zaan van Amsterdam? €52.444.637. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-050,no,124
"Infrastructuur en Waterstaat: €14.615.891.000 aan apparaatskosten. Salarissen, huisvesting, ICT en meer. #Overheidsuitgaven #Rijksbegroting #Transparantie",scale_shock,apparaat,APP-MIN-003,no,154
Limburgs Museum ontving €24.725.725 van de provincie Limburg. In zeven jaar. #Provincies #Overheidsuitgaven #Limburg #Cultuur,scale_shock,provincie,PROV-TOP-102,no,125
Jan Snel Livings BV had 77 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-004,yes,105
Hoeveel ontving Leger des Heils Welzijns-en Gezondheidszorg van Groningen? €15.311.468. In vijf jaar. #Gemeentefonds #Gemeenten #Zorg #Welzijn #Groningen,curiosity,gemeente,GEM-TOP-190,no,153
Hoeveel ontving Staatsbosbeheer van Gelderland? €91.743.628. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-016,no,118
"Defensie gaf €1.449.943.000 uit aan wachtgelden, inactiviteitswedden en sbk-gelden. In één jaar. #Overheidsuitgaven #Rijksbegroting #Defensie",category_reveal,apparaat,APP-KMIN-021,no,141
Radboudumc had 367 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-003,yes,99
Liander had 35 contracten bij COA. In zes jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-094,yes,91
Maastricht University ontving €48.160.317 van Limburg. In zeven jaar. #Provincies #Overheidsuitgaven #Limburg,concentration,provincie,PROV-TOP-051,no,109
Ministerie van Defensie gaf €209.803.000 uit aan benodigdheden en hulpmiddelen. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-129,no,138
Hoeveel ontving BiSC van Utrecht? €21.197.328. In twee jaar. #Provincies #Overheidsuitgaven #Utrecht,curiosity,provincie,PROV-TOP-115,no,100
Stichting Maatschappelijke Opvang Breda e.o. ontving €33.460.822 van de gemeente Breda. In zeven jaar. #Gemeentefonds #Gemeenten #Breda,scale_shock,gemeente,GEM-TOP-083,no,135
Hoeveel ontving N.V. Economische Impuls Zeeland van Zeeland? €21.652.240. In negen jaar. #Provincies #Overheidsuitgaven #Zeeland,curiosity,provincie,PROV-TOP-112,no,128
Dustin Netherlands B.V had 177 inkoopcontracten bij het Rijk. Categorie: beheer en onderhoud hardware. In vier jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-054,yes,161
Hoeveel ontving Ns Reizigers B.V. van het Rijk? €2.221.909.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-081,no,128
Hoeveel ontving Leger des Heils Welzijns Stichting van Almere? €32.321.113. In vier jaar. #Gemeentefonds #Gemeenten #Welzijn #Almere,curiosity,gemeente,GEM-TOP-085,no,132
Hoeveel inkoopcontracten had Holding Beheermaatschappij Ropeni B.V. bij het Rijk? 249. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-022,yes,145
Munckhof Taxi BV (voorheen 601 had 31 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-111,yes,116
Gemeente Helmond: €1.313.801.000. Stichting ROC Midden Nederland: €1.296.319.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-143;INSTR-TOP-144,no,160
Waterschap Drents Overijsselse Delta ontving €16.683.001 van Overijssel. In zeven jaar. #Provincies #Overheidsuitgaven #Overijssel #OV,concentration,provincie,PROV-TOP-155,no,134
Topgeschenken Nederland B.V. had 318 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-013,yes,173
Bol.com B.V. had 422 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-006,yes,152
Hoeveel ontving Coöperatie Agrarisch Natuurbeheer van Utrecht? €24.662.706. In één jaar. #Provincies #Overheidsuitgaven #Utrecht,curiosity,provincie,PROV-TOP-103,no,128
Gemeente Arnhem: €2.826.283.000. Gemeente Nijmegen: €2.794.254.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Arnhem,comparison,instrumenten,INSTR-TOP-067;INSTR-TOP-068,no,139
Hoeveel ontving SMO Midden-Brabant van Tilburg? €18.150.087. In twee jaar. #Gemeentefonds #Gemeenten #Tilburg,curiosity,gemeente,GEM-TOP-164,no,109
Gemeente Arnhem ontving €58.165.947 van Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Arnhem #Gelderland,concentration,provincie,PROV-TOP-033,no,117
