text,format,module,fact_ids,staffel,chars
Tony's Chocolonely Nederland B.V. had 148 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-087,yes,178
Hoeveel inkoopcontracten had Hollandse Hoogte B.V. bij het Rijk? 138. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-104,yes,128
Gemeente Nijmegen had 38 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-083,yes,103
Studio 38c had 165 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-071,yes,128
Hoeveel ontving Gemeente Helmond van het Rijk? €1.313.801.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-143,no,126
Stichting Het Kopland ontving €42.767.054 van de gemeente Groningen. In zeven jaar. #Gemeentefonds #Gemeenten #Groningen,scale_shock,gemeente,GEM-TOP-064,no,120
Nationale Politie ontving €5.975.038.000 in 2017 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Politie,scale_shock,instrumenten,INSTR-TOP-010,no,121
Groningen ontving €2.972.460.000 via financiële instrumenten. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Groningen,scale_shock,instrumenten,INSTR-TOP-061,no,121
Gemeente Haarlem ontving €33.299.062 van Noord-Holland. In negen jaar. #Provincies #Overheidsuitgaven #Haarlem #NoordHolland,concentration,provincie,PROV-TOP-072,no,124
Coöp. Unie Van Bosgroepen U.A. ontving €23.339.222 van de provincie Noord-Brabant. In acht jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-106,no,141
"Categorie 'BZK Specifiek': 1406 leveranciers, 2680 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-037,yes,120
Universiteit Leiden ontving €4.280.836.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Universiteit,scale_shock,instrumenten,INSTR-TOP-051,no,135
Hoeveel inkoopcontracten had Ziggo B.V. bij het Rijk? 167. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-069,yes,117
Hoeveel inkoopcontracten had Koninklijke van der Most B.V. bij het Rijk? 289. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-016,yes,136
Provincie Gelderland: €2.175.855.000. Stichting hogeschool utrecht: €2.163.378.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Utrecht #Gelderland #OV,comparison,instrumenten,INSTR-TOP-084;INSTR-TOP-085,no,172
Stichting Food Valley ontving €24.988.500 van Gelderland. In vier jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-101,no,114
"Stichting Centram (Amsterdam): €3.513.929 in 2018, €8.185.635 in 2024. #Gemeentefonds #Gemeenten #Amsterdam",comparison,gemeente,GEM-TOP-058,no,107
TRConsult B.V. had 122 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-148,yes,144
"Stichting ROC Mondriaan ontving €79.995.856 van de gemeente Den Haag. Dat is 3,2% van alle uitkeringen. #Gemeentefonds #Gemeenten #DenHaag",concentration,gemeente,GEM-DOM-070,no,138
Provincie utrecht ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €1.622.563.304. #Overheidsuitgaven #Rijksbegroting #Utrecht #OV,curiosity,integraal,CROSS-MULTI-010,no,147
Hoeveel ontving Gemeente Amsterdam van Noord-Holland? €109.767.099. In negen jaar. #Provincies #Overheidsuitgaven #Amsterdam #NoordHolland,curiosity,provincie,PROV-TOP-012,no,138
Gemeente Amsterdam ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €11.263.821.454. #Overheidsuitgaven #Rijksbegroting #Amsterdam,curiosity,integraal,CROSS-MULTI-001,no,147
Gemeente Emmen ontving €44.958.699 van de provincie Drenthe. In negen jaar. #Provincies #Overheidsuitgaven #Drenthe,scale_shock,provincie,PROV-TOP-055,no,115
Nijmegen ontving €1.569.680.000 via financiële instrumenten. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-124,no,124
Hoeveel ontving Zorginstituut Nederland van het Rijk? €71.007.222.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Zorg,curiosity,instrumenten,INSTR-TOP-002,no,125
Strijbosch B.V. had 155 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-078,yes,155
Stichting Materials innovation institute (M2i) had 62 contracten bij RVO. In vijf jaar. #Overheidsuitgaven #OV #Transparantie,concentration,publiek,PUB-TOP-044,yes,125
Hoeveel ontving Contour deTwern Stg van Tilburg? €19.710.720. In één jaar. #Gemeentefonds #Gemeenten #Tilburg,curiosity,gemeente,GEM-TOP-157,no,109
GroenRijk Eemsdelta had 24 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-102,yes,105
Het Rijk gaf €732.631.000 uit aan onkostenvergoedingen waaronder woon-werkverkeer. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-028,no,155
"Pactum (Arnhem): €1.927.770 in 2021, €6.021.961 in 2023. #Gemeentefonds #Gemeenten #Arnhem",comparison,gemeente,GEM-TOP-168,no,90
Hoeveel ontving Stichting Overijsselse Bibliotheek Dienst van Overijssel? €13.168.558. In vier jaar. #Provincies #Overheidsuitgaven #Overijssel #OV #Bibliotheken,curiosity,provincie,PROV-TOP-191,no,161
Hoeveel ontving Gemeente Overbetuwe van Gelderland? €30.859.155. In negen jaar. #Provincies #Overheidsuitgaven #OV #Gelderland,curiosity,provincie,PROV-TOP-080,no,126
Buitenlandse Zaken gaf €160.629.000 uit aan uitzendkrachten. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-161,no,123
SPIE Building Solutions B.V. had 28 contracten bij COA. In twee jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-068,yes,113
Hoeveel inkoopcontracten had Albron Nederland B.V. bij het Rijk? 220. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-030,yes,128
Gemeente Zaanstad ontving €2.041.580.000 via financiële instrumenten. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-089,no,133
"Stichting Mommerskwartier ontving €26.418.923 van de gemeente Tilburg. Dat is 3,2% van alle uitkeringen. #Gemeentefonds #Gemeenten #Tilburg",concentration,gemeente,GEM-DOM-066,no,139
Hoeveel ontving Stichting Ribw Fonteynenburg van Den Haag? €31.403.019. In drie jaar. #Gemeentefonds #Gemeenten #DenHaag,curiosity,gemeente,GEM-TOP-090,no,120
Hermes Openbaar Vervoer B.V. ontving €331.822.101 van Noord-Brabant. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-003,no,128
St. philharmonie zuidnederland ontving €20.250.000 van Noord-Brabant. In vijf jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-125,no,128
Strijbosch B.V. had 71 contracten bij COA. In zes jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-037,yes,99
B&A WMO Diensten B.V. ontving €91.454.858 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-014,no,120
Gemeente Eindhoven ontving €3.324.318.000 via financiële instrumenten. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Eindhoven #OV,scale_shock,instrumenten,INSTR-TOP-058,no,135
Gemeente Voorst ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €220.522.709. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,integraal,CROSS-MULTI-020,no,145
"Hoeveel ontving Ministerie van Landbouw, Natuur en Voedselkwaliteit van Gelderland? €40.809.556. In één jaar. #Provincies #Overheidsuitgaven #Gelderland",curiosity,provincie,PROV-TOP-061,no,152
Hoeveel ontving MEE West-Brabant van Breda? €27.365.575. In zeven jaar. #Gemeentefonds #Gemeenten #Breda,curiosity,gemeente,GEM-TOP-106,no,104
Hoeveel ontving Staatsbosbeheer Fryslân van Friesland? €66.874.749. In één jaar. #Provincies #Overheidsuitgaven #Friesland,curiosity,provincie,PROV-TOP-025,no,122
Hoeveel inkoopcontracten had Speakers Academy® bij het Rijk? 139. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-102,yes,125
Gemeente Ede ontving €49.400.600 van Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-048,no,106
Erasmus Universitair Medisch Centrum Rotterdam had 32 contracten bij RVO. In vier jaar. #Overheidsuitgaven #Rotterdam #Transparantie,concentration,publiek,PUB-TOP-108,yes,132
"Hoeveel ontving Stichting ""Het Zuid-Hollands Landschap"" van Zuid-Holland? €32.767.195. In vier jaar. #Provincies #Overheidsuitgaven #ZuidHolland",curiosity,provincie,PROV-TOP-075,no,144
Hoeveel ontving Arriva Personenvervoer Nederland BV van Noord-Brabant? €598.256.567. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-001,no,144
Maastricht University ontving €48.160.317 van de provincie Limburg. In zeven jaar. #Provincies #Overheidsuitgaven #Limburg,scale_shock,provincie,PROV-TOP-051,no,122
Buitenlandse Zaken gaf €138.583.000 uit aan bijdrage sso. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-183,no,121
Het Rijk gaf €4.430.248.000 uit aan bijdrage sso. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-005,no,122
Gemeente Apeldoorn ontving €29.304.997 van de provincie Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,scale_shock,provincie,PROV-TOP-087,no,125
Dienst Justitiele Inrichtingen had 44 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-020,yes,116
Hoeveel ontving Gemeente Zaanstad van Noord-Holland? €31.429.152. In acht jaar. #Provincies #Overheidsuitgaven #NoordHolland,curiosity,provincie,PROV-TOP-078,no,124
Emma Communicatie B.V. had 169 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-068,yes,154
Leids Universitair Medisch Centrum LUMC had 27 contracten bij RVO. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-142,yes,124
Ministerie van Defensie ontving €25.426.792 van Noord-Brabant. In twee jaar. #Provincies #Overheidsuitgaven #Defensie #NoordBrabant,concentration,provincie,PROV-TOP-099,no,131
Jos ten Berg B.V. had 32 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-047,yes,102
"Landbouw, Natuur en Voedselkwaliteit gaf €182.468.000 uit aan salaris, vakantie en eindejaarsuitkering. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-147,no,167
"Taakuitvoering Landstrijdkrachten gaf €786.178.000 uit aan salaris, vakantie en eindejaarsuitkering. In één jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-041,no,163
Rentedragende lening (NR) ontving €2.480.180.000 in 2018 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-077,no,135
N.V. Economische Impuls Zeeland ontving €21.652.240 van de provincie Zeeland. In negen jaar. #Provincies #Overheidsuitgaven #Zeeland,scale_shock,provincie,PROV-TOP-112,no,132
Infrastructuurfonds gaf €387.903.000 uit aan uitzendkrachten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-077,no,126
Provincie Limburg ontving €18.450.000 van Gelderland. In één jaar. #Provincies #Overheidsuitgaven #Limburg #OV #Gelderland,concentration,provincie,PROV-TOP-138,no,122
Hoeveel ontving Connexxion Openbaar Vervoer N.V. van Zuid-Holland? €99.856.552. In vijf jaar. #Provincies #Overheidsuitgaven #ZuidHolland,curiosity,provincie,PROV-TOP-015,no,137
Erasmus Universiteit Rotterdam had 51 contracten bij ZonMW. In zes jaar. #Overheidsuitgaven #Rotterdam #Universiteit,concentration,publiek,PUB-TOP-055,yes,116
Gemeente Zaanstad ontving €31.429.152 van Noord-Holland. In acht jaar. #Provincies #Overheidsuitgaven #NoordHolland,concentration,provincie,PROV-TOP-078,no,115
Invoerrechten ontving €4.991.221.000 in 2022 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-009,no,123
ROi Mixed FleetAG had 17 contracten bij COA. In twee jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-194,yes,102
Hoeveel ontving Verordening Stimuleringslening Duurzaam thuis van Limburg? €16.432.658. In twee jaar. #Provincies #Overheidsuitgaven #Limburg,curiosity,provincie,PROV-TOP-158,no,141
Karwei had 17 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-191,yes,92
Hoeveel ontving Nederlandse Waterschapsbank NV van Noord-Brabant? €75.000.000. In één jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-020,no,136
Schiphol Nederland B.V. had 249 inkoopcontracten bij het Rijk. Categorie: reis en verblijfkosten. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-023,yes,156
