text,format,module,fact_ids,staffel,chars
"Stichting Sociale Wijkteams Amersfoort ontving €114.193.751 van de gemeente Amersfoort. Dat is 19,8% van alle uitkeringen. #Gemeentefonds #Gemeenten #Amersfoort",concentration,gemeente,GEM-DOM-004,no,160
De Efteling B.V. ontving €15.000.000 van Noord-Brabant. In één jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-174,no,113
Coosto B.V. had 123 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-146,yes,143
Hoeveel ontving Stichting Fontys van het Rijk? €2.866.918.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-065,no,127
Hoeveel ontving Stichting Erfgoed Gelderland van Gelderland? €14.657.380. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-177,no,131
Maastricht University had 35 contracten bij NWO. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-095,yes,107
Het Rijk gaf €1.694.987.000 uit aan schoonmaak en nuts. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-015,no,128
Siemens Nederland N.V. had 126 inkoopcontracten bij het Rijk. Categorie: risicobeheersen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-134,yes,148
Groninger Museum ontving €32.261.466 van de gemeente Groningen. In acht jaar. #Gemeentefonds #Gemeenten #Cultuur #Groningen,scale_shock,gemeente,GEM-TOP-086,no,123
Hoeveel ontving De Flint Theater- en Congressen van Amersfoort? €24.005.894. In zeven jaar. #Gemeentefonds #Gemeenten #Cultuur #Amersfoort,curiosity,gemeente,GEM-TOP-128,no,138
Stichting Amare ontving €21.787.907 van de gemeente Den Haag. In vier jaar. #Gemeentefonds #Gemeenten #DenHaag,scale_shock,gemeente,GEM-TOP-140,no,110
Stichting Introdans ontving €15.287.448 van Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-171,no,113
Infrastructuur en Waterstaat gaf €236.898.000 uit aan aan externe partijen uitbestede ict-dienstverlening. In zes jaar. #Overheidsuitgaven #Rijksbegroting #ICT,category_reveal,apparaat,APP-KMIN-115,no,159
Gemeente Zaanstad ontving €31.429.152 van de provincie Noord-Holland. In acht jaar. #Provincies #Overheidsuitgaven #NoordHolland,scale_shock,provincie,PROV-TOP-078,no,128
Civil Management had 28 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-130,yes,102
Rijksuniversiteit Groningen had 83 contracten bij NWO. In zeven jaar. #Overheidsuitgaven #Groningen #Universiteit,concentration,publiek,PUB-TOP-028,yes,113
Defensie gaf €199.637.000 uit aan uitzendkrachten. In één jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-136,no,108
Immigratie- en Naturalisatiedienst (IND) ontving €1.655.413.000 via financiële instrumenten. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-118,no,156
Hoeveel gaf Infrastructuur en Waterstaat uit aan apparaatskosten? €14.615.891.000. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,apparaat,APP-MIN-003,no,132
Hoeveel inkoopcontracten had Emma Communicatie B.V. bij het Rijk? 169. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-068,yes,129
Hoeveel ontving ANC Westergo van Friesland? €22.724.628. In één jaar. #Provincies #Overheidsuitgaven #Friesland,curiosity,provincie,PROV-TOP-108,no,111
Hoeveel ontving Stichting Het Zeeuwse Landschap van Zeeland? €46.271.960. In negen jaar. #Provincies #Overheidsuitgaven #Zeeland,curiosity,provincie,PROV-TOP-053,no,128
Hoeveel ontving Stichting Speeltuinen in Noord van Amsterdam? €15.451.998. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-189,no,126
Stichting Sportservice Amsterdam ontving €37.656.722 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam #Sport,scale_shock,gemeente,GEM-TOP-072,no,138
's-Gravenhage: €5.184.290.000. Infastructuurfonds: €5.133.045.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-043;INSTR-TOP-044,no,145
Hoeveel ontving Vattenfall Sales Nederland N.V. van het Rijk? €1.805.725.000. In drie jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-105,no,141
Hoeveel ontving Begrotingsreserve van het Rijk? €6.038.645.000. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-035,no,127
Stichting Accessibility had 174 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-058,yes,139
Gemeente Leiden ontving €71.941.487 van de provincie Zuid-Holland. In zes jaar. #Provincies #Overheidsuitgaven #ZuidHolland,scale_shock,provincie,PROV-TOP-021,no,123
"Peutertoeslag Onderwijszaken (Den Haag): €3.587.006 in 2020, €9.732.751 in 2018. #Gemeentefonds #Gemeenten #Onderwijs #DenHaag",comparison,gemeente,GEM-TOP-102,no,126
Stichting Arkin ontving €20.441.947 van de gemeente Amersfoort. In zeven jaar. #Gemeentefonds #Gemeenten #Amersfoort,scale_shock,gemeente,GEM-TOP-149,no,116
Infrastructuur en Milieu gaf €154.183.000 uit aan wagenpark. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-171,no,124
Worldmeetings.com B.V. had 351 inkoopcontracten bij het Rijk. Categorie: reis en verblijfkosten. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-009,yes,141
Stichting Wageningen Research ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €822.836.906. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,integraal,CROSS-MULTI-014,no,159
Hoeveel ontving Stichting Probiblio van Zuid-Holland? €15.621.974. In drie jaar. #Provincies #Overheidsuitgaven #ZuidHolland,curiosity,provincie,PROV-TOP-169,no,124
Hoeveel ontving Utrecht van het Rijk? €3.831.155.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Utrecht,curiosity,instrumenten,INSTR-TOP-055,no,111
Granny's Corner had 132 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-122,yes,146
Centraal Justitieel Incasso Bu had 29 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-061,yes,116
St. Chr. Hogeschool Windesheim had 50 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #HBO #Transparantie,concentration,publiek,PUB-TOP-060,yes,113
Van Citters Beheer B.V. ontving €37.250.000 van de provincie Zeeland. In één jaar. #Provincies #Overheidsuitgaven #Zeeland,scale_shock,provincie,PROV-TOP-064,no,122
Gemeente Groningen had 24 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Groningen #Transparantie,concentration,publiek,PUB-SRC-104,yes,105
Stichting ROC Mondriaan ontving €1.398.918.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-133,no,140
Hoeveel ontving Stichting Buurtteam Amsterdam Noord van Amsterdam? €29.203.642. In twee jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-101,no,130
Coöperatief boerennatuur Veluwe ontving €53.891.308 van de provincie Gelderland. In vier jaar. #Provincies #Overheidsuitgaven #Gelderland,scale_shock,provincie,PROV-TOP-039,no,137
Hoeveel ontving Stichting Boor van het Rijk? €2.387.768.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-079,no,125
Buitenlandse Zaken: €6.207.570.000. Binnenlandse Zaken en Koninkrijksrelaties: €5.818.243.000. Apparaatskosten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,apparaat,APP-MIN-007;APP-MIN-008,no,161
It Fryske Gea ontving €36.146.894 van Friesland. In drie jaar. #Provincies #Overheidsuitgaven #Friesland,concentration,provincie,PROV-TOP-067,no,104
Gemeente Almere ontving €2.837.579.000 via financiële instrumenten. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-066,no,131
"Categorie 'Dienstspecifiek overig': 2811 leveranciers, 3247 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #OV",category_reveal,inkoop,INKOOP-CAT-034,yes,118
Defensie gaf €267.179.000 uit aan wagenpark. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-101,no,103
Hoeveel inkoopcontracten had Moduli Print B.V. bij het Rijk? 174. In zes jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-057,yes,123
2307 natuurlijke personen ontving €30.072.710 van de provincie Limburg. In één jaar. #Provincies #Overheidsuitgaven #Limburg,scale_shock,provincie,PROV-TOP-083,no,124
Berenschot Groep B.V. had 174 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-060,yes,151
Digital Revolution B.V. had 170 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-066,yes,163
Vattenfall Sales Nederland N.V. ontving €1.805.725.000 via financiële instrumenten. In drie jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-105,no,147
Stichting Hanzehogeschool Groningen ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €1.686.085.337. #Overheidsuitgaven #Rijksbegroting #Groningen #HBO,curiosity,integraal,CROSS-MULTI-009,no,168
Tilburg ontving €1.852.005.000 via financiële instrumenten. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Tilburg,scale_shock,instrumenten,INSTR-TOP-101,no,117
Stichting Hogeschool Rotterdam ontving €1.980.639.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Rotterdam #HBO,scale_shock,instrumenten,INSTR-TOP-093,no,148
Hoeveel ontving Ebn B.V. van het Rijk? €1.498.538.000. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-130,no,119
Sociale Zaken en Werkgelegenheid gaf €224.236.000 uit aan salarissen. In één jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-122,no,132
Hoeveel inkoopcontracten had Strijbosch B.V. bij het Rijk? 155. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-078,yes,122
Gemeente Helmond F&C/Afd. Administratie ontving €62.555.750 van Noord-Brabant. In vier jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-027,no,137
Hoeveel ontving Gemeente Gooise Meren van Noord-Holland? €17.112.969. In negen jaar. #Provincies #Overheidsuitgaven #NoordHolland,curiosity,provincie,PROV-TOP-149,no,129
Coolblue B.V. had 404 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-007,yes,153
Kwintes Stichting ontving €99.185.717 van de gemeente Almere. In zes jaar. #Gemeentefonds #Gemeenten #Almere,scale_shock,gemeente,GEM-TOP-011,no,108
Hoeveel ontving Immigratie- en Naturalisatiedienst (IND) van het Rijk? €1.655.413.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-118,no,150
Hoeveel inkoopcontracten had Innovero Software Solutions B.V. bij het Rijk? 125. In acht jaar. #Overheidsinkoop #Rijksinkoop #OV,curiosity,inkoop,INKOOP-TOP-137,yes,128
Hoeveel ontving Stichting Hogeschool van Amsterdam van het Rijk? €2.467.281.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Amsterdam #HBO,curiosity,instrumenten,INSTR-TOP-078,no,146
Hoeveel ontving Stichting Discovery Museum van Limburg? €16.236.771. In vier jaar. #Provincies #Overheidsuitgaven #OV #Cultuur #Limburg,curiosity,provincie,PROV-TOP-163,no,135
King Nederland B.V. had 77 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-005,yes,105
Hoeveel ontving Stichting De Meervaart van Amsterdam? €25.876.717. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-116,no,118
Defensie gaf €507.336.000 uit aan benodigdheden en hulpmiddelen. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-056,no,123
Tno Kwaliteit Van Leven ontving €1.811.532.000 via financiële instrumenten. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-104,no,140
Logeion had 251 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-021,yes,123
Financiën en Nationale Schuld gaf €438.474.000 uit aan sociale lasten en bijdrage zorgverzekeringswet. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Zorg,category_reveal,apparaat,APP-KMIN-067,no,157
Hoeveel ontving Dienst Justitiële Inrichtingen (DJI) van het Rijk? €8.905.984.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-019,no,146
Topgeschenken Nederland B.V. had 318 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-013,yes,159
UMC Utrecht (UMCU) had 265 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Utrecht #Transparantie,concentration,publiek,PUB-TOP-006,yes,106
Hoeveel ontving Stichting Stedelijk Museum Breda van Breda? €27.056.982. In zeven jaar. #Gemeentefonds #Gemeenten #Breda #Cultuur,curiosity,gemeente,GEM-TOP-109,no,129
Hoeveel ontving Stichting Hogeschool van Arnhem en Nijmegen van het Rijk? €1.521.324.000. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Arnhem #HBO,curiosity,instrumenten,INSTR-TOP-128,no,152
Defensie gaf €261.393.000 uit aan advisering opdrachtgevers over automatiseringsvraagstukken. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Defensie #OV,category_reveal,apparaat,APP-KMIN-102,no,156
Kenter B.V. had 42 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-075,yes,97
Hoeveel ontving Blijf Groep Stichting van Almere? €52.939.487. In zes jaar. #Gemeentefonds #Gemeenten #Almere,curiosity,gemeente,GEM-TOP-049,no,109
Liander had 35 contracten bij COA. In zes jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-035,yes,91
Stichting Swazoom Kinderopvang ontving €36.984.735 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-075,no,129
Stichting Nationaal Lucht en Ruimtevaartlaboratorium (NLR) had 54 contracten bij RVO. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-051,yes,143
Vorm Vijf Ontwerpteam B.V. had 190 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-042,yes,158
Gemeente Delft: €1.377.839.000. Gemeente Alkmaar: €1.374.736.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-135;INSTR-TOP-136,no,144
