text,format,module,fact_ids,staffel,chars
Hoeveel ontving Gemeente Groningen van het Rijk? €4.023.396.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Groningen,curiosity,instrumenten,INSTR-TOP-053,no,124
Digital Revolution B.V. had 170 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-066,yes,149
Stichting Woon ontving €59.858.477 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-039,no,113
Stichting openbaar onderwijs aan de Amstel ontving €24.729.638 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Onderwijs #Amsterdam,scale_shock,gemeente,GEM-TOP-124,no,152
Computacenter had 178 inkoopcontracten bij het Rijk. Categorie: aanschaf hardware. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-051,yes,142
Stichting Carmelcollege ontving €2.627.972.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-073,no,140
Financiën gaf €180.652.000 uit aan inrichting gebouwen. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-148,no,120
"Schoor Stichting De ontving €104.907.389 van de gemeente Almere. Dat is 12,4% van alle uitkeringen. #Gemeentefonds #Gemeenten #Almere",concentration,gemeente,GEM-DOM-008,no,133
Gemeente Apeldoorn ontving €2.156.102.000 via financiële instrumenten. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-086,no,134
St. Rozet ontving €49.020.306 van de gemeente Arnhem. In vijf jaar. #Gemeentefonds #Gemeenten #Arnhem,scale_shock,gemeente,GEM-TOP-053,no,101
Hoeveel ontving Coöperatieve Vereniging Súdwestkust UA van Friesland? €19.332.718. In twee jaar. #Provincies #Overheidsuitgaven #Friesland,curiosity,provincie,PROV-TOP-131,no,138
Geanonimiseerde ontvanger(s) van Inkomensoverdrachten voor INK Zorgtoeslag: €7.043.866.000. Rotterdam: €6.696.380.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Rotterdam #Zorg #OV,comparison,instrumenten,INSTR-TOP-030;INSTR-TOP-031,no,203
Hoeveel ontving Stichting Jeugdbescherming Noord/Drenthe van Groningen? €15.643.000. In drie jaar. #Gemeentefonds #Gemeenten #Drenthe #Groningen,curiosity,gemeente,GEM-TOP-187,no,144
Hoeveel ontving Stichting Centram van Amsterdam? €45.967.763. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-058,no,113
"SoftwareONE Netherlands B.V. had 240 inkoopcontracten bij het Rijk. Categorie: beheer, onderhoud programmatuur & software. In vier jaar. #Overheidsinkoop #Rijksinkoop #Transparantie",concentration,inkoop,INKOOP-TOP-025,yes,181
"Financien: €3.246.243.000 aan apparaatskosten. Salarissen, huisvesting, ICT en meer. #Overheidsuitgaven #Rijksbegroting #Transparantie",scale_shock,apparaat,APP-MIN-011,no,134
Sportbedrijf Arnhem BV (Arnhem): €95.492.994. Stichting Anton Constandse (Den Haag): €89.844.748. #Gemeentefonds #Gemeenten #DenHaag #Arnhem,comparison,gemeente,GEM-TOP-013;GEM-TOP-015,no,140
Manutan B.V had 33 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-043,yes,97
Dienst Uitvoering Onderwijs ontving €1.741.437.000 via financiële instrumenten. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Onderwijs,scale_shock,instrumenten,INSTR-TOP-108,no,139
Particulier ontving €41.547.065 van Overijssel. In zeven jaar. #Provincies #Overheidsuitgaven #Overijssel,concentration,provincie,PROV-TOP-059,no,105
Dienst Justitiële Inrichtingen (DJI) ontving €2.398.710.000 in 2020 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-019,no,146
Hoeveel ontving Stichting SEZO van Amsterdam? €121.303.545. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-006,no,111
Museum Catering Den Haag B.V. had 134 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #DenHaag #Cultuur,concentration,inkoop,INKOOP-TOP-117,yes,177
Centraal Orgaan opvang asielzoekers (COA) ontving €2.547.197.000 in 2023 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #COA,scale_shock,instrumenten,INSTR-TOP-049,no,141
"Stichting Doras (Amsterdam): €1.501.437 in 2023, €12.888.610 in 2022. #Gemeentefonds #Gemeenten #Amsterdam",comparison,gemeente,GEM-TOP-038,no,106
Hoeveel ontving Stichting DOCK van Utrecht? €20.611.671. In twee jaar. #Gemeentefonds #Gemeenten #Utrecht,curiosity,gemeente,GEM-TOP-148,no,105
Min. v. Infrastruct. en Milieu ontving €113.660.000 van Noord-Brabant. In één jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-011,no,128
Berenschot B.V. had 196 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-039,yes,145
Hoeveel ontving River Operations Rotterdam Drechtsteden B.V. van Zuid-Holland? €20.985.786. In drie jaar. #Provincies #Overheidsuitgaven #Rotterdam #ZuidHolland,curiosity,provincie,PROV-TOP-118,no,160
Munckhof Reizen B.V. had 149 inkoopcontracten bij het Rijk. Categorie: reis en verblijfkosten. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-086,yes,153
Gemeente Almere: €845.041.603 aan uitkeringen. Gemeente Tilburg: €829.513.634. #Gemeentefonds #Gemeenten #Tilburg,comparison,gemeente,GEM-TOTAL-004;GEM-TOTAL-005,no,113
Hoeveel ontving Stichting VluchtelingenWerk Nederland van Amsterdam? €43.702.371. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-061,no,133
Jumbo Supermarkten BV had 52 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-013,yes,107
Hoeveel inkoopcontracten had International Card Services B.V. bij het Rijk? 141. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-097,yes,140
Hoeveel ontving Stichting Welzijn Scheveningen van Den Haag? €31.134.590. In acht jaar. #Gemeentefonds #Gemeenten #Welzijn #DenHaag,curiosity,gemeente,GEM-TOP-092,no,131
"Stichting Jeugdfonds Sport & Cultuur Amsterdam (Amsterdam): €2.150.000 in 2018, €6.046.000 in 2024. #Gemeentefonds #Gemeenten #Amsterdam #Cultuur #Sport",comparison,gemeente,GEM-TOP-119,no,152
Financiën en Nationale Schuld gaf €373.490.000 uit aan sociale lasten enbijdrage zorgverzekeringswet. In één jaar. #Overheidsuitgaven #Rijksbegroting #Zorg,category_reveal,apparaat,APP-KMIN-082,no,155
