text,format,module,fact_ids,staffel,chars
"Defensie gaf €2.475.233.000 uit aan salaris, vakantie en eindejaarsuitkering. In één jaar. #Overheidsuitgaven #Rijksbegroting #Defensie",category_reveal,apparaat,APP-KMIN-011,no,135
Staatsbosbeheer ontving €61.015.688 van Zuid-Holland. In zes jaar. #Provincies #Overheidsuitgaven #ZuidHolland,concentration,provincie,PROV-TOP-030,no,110
Hoeveel inkoopcontracten had GW Cross Media B.V. bij het Rijk? 206. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-033,yes,126
Banketbakkerij Maison Kelder B.V. had 139 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-103,yes,178
Hoeveel inkoopcontracten had Vorm Vijf Ontwerpteam B.V. bij het Rijk? 190. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-042,yes,133
De Ridder B.V. had 122 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-147,yes,140
St. philharmonie zuidnederland ontving €20.250.000 van de provincie Noord-Brabant. In vijf jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-125,no,141
Gemeente Delft ontving €1.377.839.000 via financiële instrumenten. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-135,no,130
AZL/LUMC p/a Projectenbureau Leiden had 231 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-010,yes,124
Heemskerk Sports & Games BV had 30 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Sport #Transparantie,concentration,publiek,PUB-TOP-123,yes,110
Gemeente Noordoostpolder had twintig contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-142,yes,115
"Stichting Haarlem Effect ontving €16.214.577 van de gemeente Haarlem. Dat is 3,7% van alle uitkeringen. #Gemeentefonds #Gemeenten #Haarlem",concentration,gemeente,GEM-DOM-053,no,138
Hotel New York B.V. had 124 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-142,yes,164
Universiteit Maastricht had 251 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Universiteit #Transparantie,concentration,publiek,PUB-TOP-008,yes,116
Hoeveel inkoopcontracten had Digital Revolution B.V. bij het Rijk? 170. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-066,yes,130
Hoeveel ontving Gemeente Apeldoorn van Gelderland? €29.304.997. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-087,no,121
"Ministerie van Veiligheid en Justitie gaf €1.068.767.000 uit aan salaris, vakantie en eindejaarsuitkering. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-033,no,170
Ver. tot behoud v. Natuurmonumenten in Nederland ontving €104.757.511 van de provincie Noord-Brabant. In zes jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-014,no,159
"Financiën en Nationale Schuld gaf €3.101.960.000 uit aan salaris, vakantie en eindejaarsuitkering. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-008,no,162
Hoeveel ontving Gemeente Teylingen van Zuid-Holland? €14.313.925. In zes jaar. #Provincies #Overheidsuitgaven #ZuidHolland,curiosity,provincie,PROV-TOP-181,no,122
"Ministerie van Buitenlandse Zaken: €2.944.521.000 aan apparaatskosten. Salarissen, huisvesting, ICT en meer. #Overheidsuitgaven #Rijksbegroting #Transparantie",scale_shock,apparaat,APP-MIN-013,no,158
Hoeveel ontving Stichting Landschap Noord-Holland van Noord-Holland? €38.537.510. In negen jaar. #Provincies #Overheidsuitgaven #NoordHolland,curiosity,provincie,PROV-TOP-062,no,141
Hoeveel gaf Ministerie van Buitenlandse Zaken uit aan apparaatskosten? €2.944.521.000. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,apparaat,APP-MIN-013,no,136
Stichting Nieuwe Veste ontving €83.027.554 van de gemeente Breda. In zeven jaar. #Gemeentefonds #Gemeenten #Breda,scale_shock,gemeente,GEM-TOP-020,no,113
Hotel Cafe Restaurant Boschhui had 21 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-137,yes,116
Hoeveel ontving Stichting Amsterdam Institute for Advanced Metropolitan Solutions (AMS) van Amsterdam? €42.187.001. In zeven jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-066,no,167
"Chasse Theater N.V. ontving €38.852.296 van de gemeente Breda. Dat is 5,8% van alle uitkeringen. #Gemeentefonds #Gemeenten #Cultuur #Breda",concentration,gemeente,GEM-DOM-030,no,138
"Samen Veilig Midden-Nederland ontving €18.802.078 van de gemeente Amersfoort. Dat is 3,3% van alle uitkeringen. #Gemeentefonds #Gemeenten #Amersfoort",concentration,gemeente,GEM-DOM-063,no,149
182094 x: €1.655.350.000. Stichting Saxion: €1.639.569.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-119;INSTR-TOP-120,no,138
Sassevaart V.O.F. had één inkoopcontract boven €150 miljoen bij het Rijk. In één jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,scale_shock,inkoop,INKOOP-HSTF-005,yes,131
Hoeveel inkoopcontracten had Dustin Netherlands B.V bij het Rijk? 177. In vier jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-054,yes,129
Justitie en Veiligheid gaf €642.524.000 uit aan pensioenpremies. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-048,no,128
Hoeveel ontving Stichting het Limburgs landschap van Limburg? €60.374.703. In zeven jaar. #Provincies #Overheidsuitgaven #Limburg,curiosity,provincie,PROV-TOP-031,no,129
Stg KU - Radboud Universiteit had 46 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Universiteit #Transparantie,concentration,publiek,PUB-TOP-066,yes,121
Stichting Hoger Onderwijs Nederland: €1.479.566.000. Provincie groningen: €1.463.163.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Groningen #Onderwijs #OV,comparison,instrumenten,INSTR-TOP-131;INSTR-TOP-132,no,179
Gemeente Arnhem: €555.216.793 aan uitkeringen. Gemeente Haarlem: €435.302.149. #Gemeentefonds #Gemeenten #Arnhem #Haarlem,comparison,gemeente,GEM-TOTAL-008;GEM-TOTAL-009,no,121
Coöperatieve Agrarische Natuur Collectief Noordwest Overijssel U.A. ontving €20.996.671 van Overijssel. In twee jaar. #Provincies #Overheidsuitgaven #Overijssel #OV,concentration,provincie,PROV-TOP-117,no,164
BAM Bouw en Techniek B.V. had 50 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-016,yes,111
Engie Services Zuid BV had vijfentwintig contracten bij COA. In vijf jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-096,yes,118
Financiën gaf €144.536.000 uit aan gratificaties. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-179,no,113
Defensie gaf €167.786.000 uit aan rvb / gebruik en onderhoud gebouw en terreinen. In één jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-155,no,139
Eneco Consumenten: €1.349.642.000. Gemeente Deventer: €1.330.116.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-141;INSTR-TOP-142,no,148
"Stichting Spectrum, partner met elan ontving €18.067.786 van Gelderland. In twee jaar. #Provincies #Overheidsuitgaven #Gelderland",concentration,provincie,PROV-TOP-139,no,129
Hoeveel ontving Gemeente Rotterdam van het Rijk? €11.911.180.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Rotterdam,curiosity,instrumenten,INSTR-TOP-014,no,125
Gemeente Amsterdam: €11.146.597.000. Dienst Justitiële Inrichtingen: €10.815.359.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Amsterdam,comparison,instrumenten,INSTR-TOP-015;INSTR-TOP-016,no,160
Binnenlandse Zaken en Koninkrijksrelaties gaf €218.602.000 uit aan bzk-specifiek. In één jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-126,no,144
Stichting Fontys: €2.866.918.000. Gemeente Almere: €2.837.579.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-065;INSTR-TOP-066,no,145
Ministerie van VWS (RIVM) had 37 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-089,yes,113
Gemeente Tytsjerksteradiel had 26 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-143,yes,112
Hoeveel ontving Gemeente Nijmegen van het Rijk? €2.794.254.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-068,no,127
Binnenlandse Zaken en Koninkrijksrelaties gaf €244.798.000 uit aan bijdrage sso`s. In één jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-110,no,145
Gemeente Helmond F&C/Afd. Administratie ontving €62.555.750 van de provincie Noord-Brabant. In vier jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-027,no,150
Hoeveel ontving Erfgoed Zeeland van Zeeland? €14.489.270. In zes jaar. #Provincies #Overheidsuitgaven #Zeeland,curiosity,provincie,PROV-TOP-178,no,110
Hoeveel ontving Gemeente Nijmegen van Gelderland? €69.776.883. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-023,no,120
Hoeveel ontving Stichting werkgever sportclubs Den Haag van Den Haag? €23.434.039. In acht jaar. #Gemeentefonds #Gemeenten #DenHaag #Sport,curiosity,gemeente,GEM-TOP-132,no,138
Hoeveel inkoopcontracten had Tony's Chocolonely Nederland B.V. bij het Rijk? 148. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-087,yes,140
Hotel New York B.V. had 124 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-142,yes,150
Hoeveel ontving Stichting Marketingoost van Overijssel? €23.428.138. In zes jaar. #Provincies #Overheidsuitgaven #Overijssel,curiosity,provincie,PROV-TOP-105,no,124
Het Nederlandse Rode Kruis had 30 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-059,yes,111
Hoeveel ontving Undp/Pnud van het Rijk? €1.358.950.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-138,no,120
Hoeveel ontving Stg. Het Noordbrabants Landschap van Noord-Brabant? €160.301.815. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-005,no,141
Delta International Promotioneel B.V. had 146 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-090,yes,163
Stichting ZB| Planbureau en Bibliotheek van Zeeland ontving €28.861.050 van Zeeland. In vier jaar. #Provincies #Overheidsuitgaven #Zeeland #Bibliotheken,concentration,provincie,PROV-TOP-088,no,152
Amsterdam UMC - Locatie AMC had 43 contracten bij NWO. In zes jaar. #Overheidsuitgaven #Amsterdam #Transparantie,concentration,publiek,PUB-TOP-072,yes,112
Hoeveel ontving Gemeente Zoetermeer van het Rijk? €1.361.895.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-137,no,129
Defensie gaf €203.016.000 uit aan personele exploitatie overig. In één jaar. #Overheidsuitgaven #Rijksbegroting #Defensie #OV,category_reveal,apparaat,APP-KMIN-133,no,125
"Beweging 3.0 ontving €37.472.571 van de gemeente Amersfoort. Dat is 6,5% van alle uitkeringen. #Gemeentefonds #Gemeenten #Amersfoort",concentration,gemeente,GEM-DOM-025,no,132
Stichting Het Zeeuwse Landschap ontving €46.271.960 van Zeeland. In negen jaar. #Provincies #Overheidsuitgaven #Zeeland,concentration,provincie,PROV-TOP-053,no,119
Handelsonderneming Doornbos De had 17 contracten bij COA. In zes jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-177,yes,114
Hoeveel ontving Gemeente Aalsmeer van Noord-Holland? €21.085.181. In negen jaar. #Provincies #Overheidsuitgaven #NoordHolland,curiosity,provincie,PROV-TOP-116,no,125
"Categorie 'Gebruik en onderhoud gebouw en terreinen': 10161 leveranciers, 35551 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-004,yes,149
Hoeveel ontving St. Rozet van Arnhem? €49.020.306. In vijf jaar. #Gemeentefonds #Gemeenten #Arnhem,curiosity,gemeente,GEM-TOP-053,no,98
B.V. Algemeen Nederlands Persbureau ANP had 194 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-040,yes,157
De Flint Theater- en Congressen ontving €24.005.894 van de gemeente Amersfoort. In zeven jaar. #Gemeentefonds #Gemeenten #Cultuur #Amersfoort,scale_shock,gemeente,GEM-TOP-128,no,141
Gemeente Waadhoeke had 33 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-102,yes,104
Hoeveel ontving Universiteit Twente van Overijssel? €13.552.307. In zes jaar. #Provincies #Overheidsuitgaven #Universiteit #Overijssel,curiosity,provincie,PROV-TOP-187,no,134
Hoeveel ontving Geanonimiseerde ontvanger(s) van Leningen voor Rentedragende lening (NR) van het Rijk? €5.739.354.000. In drie jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-038,no,182
Hoeveel ontving Stichting Kunstmuseum Den Haag van Den Haag? €58.879.191. In zes jaar. #Gemeentefonds #Gemeenten #DenHaag #Cultuur,curiosity,gemeente,GEM-TOP-040,no,130
Gemeente 's-Gravenhage: €8.445.844.000. Geanonimiseerde ontvanger(s) van Inkomensoverdrachten voor Zorgtoeslag: €8.391.128.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Zorg #OV,comparison,instrumenten,INSTR-TOP-024;INSTR-TOP-025,no,201
Hoeveel ontving N.V. Nederlandse Gasunie van Zuid-Holland? €81.000.000. In één jaar. #Provincies #Overheidsuitgaven #ZuidHolland,curiosity,provincie,PROV-TOP-018,no,128
Hoeveel inkoopcontracten had Shuttel B.V. bij het Rijk? 122. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-149,yes,119
Arcadis Nederland B.V. had 30 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-120,yes,108
Heijmans Utiliteit B.V. had vijfentwintig contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-089,yes,119
"Defensie gaf €2.042.098.000 uit aan toelagen, toeslagen en vergoedingen. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Defensie",category_reveal,apparaat,APP-KMIN-012,no,130
Oudaen B.V. had 181 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-048,yes,142
Stichting Landschap Noord-Holland ontving €38.537.510 van de provincie Noord-Holland. In negen jaar. #Provincies #Overheidsuitgaven #NoordHolland,scale_shock,provincie,PROV-TOP-062,no,145
Het Rijk gaf €1.241.018.000 uit aan bijdrage aan sso. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-024,no,126
Hoeveel inkoopcontracten had Stichting Accessibility bij het Rijk? 174. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-058,yes,130
Defensie gaf €140.561.000 uit aan advisering automatiseringsvraagstukken. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-181,no,132
Beweging 3.0 ontving €37.472.571 van de gemeente Amersfoort. In vier jaar. #Gemeentefonds #Gemeenten #Amersfoort,scale_shock,gemeente,GEM-TOP-073,no,112
