text,format,module,fact_ids,staffel,chars
1709 natuurlijke personen ontving €13.472.842 van Limburg. In één jaar. #Provincies #Overheidsuitgaven #Limburg,concentration,provincie,PROV-TOP-188,no,111
Universiteit van Amsterdam ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €5.250.670.948. #Overheidsuitgaven #Rijksbegroting #Amsterdam #Universiteit,curiosity,integraal,CROSS-MULTI-003,no,168
Het Rijk gaf €3.378.715.000 uit aan advisering opdrachtgevers over automatiseringsvraagstukken. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #OV,scale_shock,apparaat,APP-TOP-008,no,157
BiSC ontving €21.197.328 van Utrecht. In twee jaar. #Provincies #Overheidsuitgaven #Utrecht,concentration,provincie,PROV-TOP-115,no,91
"Het Rijk gaf €56.059.259.000 uit aan salaris, vakantie en eindejaarsuitkering. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie",scale_shock,apparaat,APP-TOP-001,no,151
Stichting Centram ontving €45.967.763 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-058,no,116
Vereniging tot Behoud van Natuurmonumenten in Nederland ontving €30.411.171 van Zuid-Holland. In vier jaar. #Provincies #Overheidsuitgaven #ZuidHolland,concentration,provincie,PROV-TOP-082,no,151
Stichting Hoger Onderwijs Nederland ontving €1.479.566.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Onderwijs,scale_shock,instrumenten,INSTR-TOP-131,no,148
Stichting Marketingoost ontving €23.428.138 van Overijssel. In zes jaar. #Provincies #Overheidsuitgaven #Overijssel,concentration,provincie,PROV-TOP-105,no,115
Woningcorporatie De Woonplaats had 17 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-197,yes,116
"Stichting WIJ Groningen ontving €202.265.560 van de gemeente Groningen. Dat is 23,9% van alle uitkeringen. #Gemeentefonds #Gemeenten #Groningen",concentration,gemeente,GEM-DOM-001,no,143
Universitair Medisch Centrum Utrecht had 63 contracten bij NWO. In zeven jaar. #Overheidsuitgaven #Utrecht #Transparantie,concentration,publiek,PUB-TOP-043,yes,121
Coöperatief boerennatuur Veluwe ontving €53.891.308 van Gelderland. In vier jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-039,no,124
"Stichting VluchtelingenWerk Nederland (Amsterdam): €2.282.816 in 2020, €7.988.313 in 2019. #Gemeentefonds #Gemeenten #Amsterdam",comparison,gemeente,GEM-TOP-061,no,127
Hoeveel ontving Groninger Forum van Groningen? €64.688.927. In zeven jaar. #Gemeentefonds #Gemeenten #Groningen,curiosity,gemeente,GEM-TOP-035,no,111
Xerox Nederland B.V. had 36 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-090,yes,106
Hoeveel ontving Gemeente Heerlen van het Rijk? €1.687.076.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-115,no,126
Decathlon Netherlands BV had 24 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-099,yes,110
"Financiën: €30.673.735.000 aan apparaatskosten. Salarissen, huisvesting, ICT en meer. #Overheidsuitgaven #Rijksbegroting #Transparantie",scale_shock,apparaat,APP-MIN-002,no,135
Waterschap Rijn en IJssel ontving €25.300.640 van Gelderland. In zeven jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-100,no,119
"Onderwijs, Cultuur en Wetenschap gaf €119.204.000 uit aan aan externe partijen uitbestede ict-dienstverlening. In tien jaar. #Overheidsuitgaven #Rijksbegroting #Onderwijs #ICT #Cultuur",category_reveal,apparaat,APP-KMIN-200,no,184
Hoeveel ontving Stichting Korzo van Den Haag? €14.678.416. In acht jaar. #Gemeentefonds #Gemeenten #DenHaag,curiosity,gemeente,GEM-TOP-194,no,107
Technische Universiteit Delft had 173 contracten bij RVO. In zes jaar. #Overheidsuitgaven #Universiteit #Transparantie,concentration,publiek,PUB-TOP-013,yes,118
Reisswolf Nederland B.V. had 17 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-175,yes,110
