text,format,module,fact_ids,staffel,chars
VCK Travel B.V. had 300 inkoopcontracten bij het Rijk. Categorie: reis en verblijfkosten. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-015,yes,134
Hoeveel ontving Rijksuniversiteit Groningen van het Rijk? €4.751.545.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Groningen #Universiteit,curiosity,instrumenten,INSTR-TOP-046,no,148
Coöperatieve vereniging Coöperatie Agrarisch Collectief Waadrâne U.A ontving €20.909.855 van Friesland. In één jaar. #Provincies #Overheidsuitgaven #Friesland,concentration,provincie,PROV-TOP-119,no,158
Hoeveel ontving Metropoolregio Rotterdam Den Haag van het Rijk? €3.030.827.000. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Rotterdam #DenHaag,curiosity,instrumenten,INSTR-TOP-059,no,147
Wageningen University: €1.677.305.000. Immigratie- en Naturalisatiedienst (IND): €1.655.413.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-117;INSTR-TOP-118,no,175
Vrije Universiteit Amsterdam had 69 contracten bij NWO. In zeven jaar. #Overheidsuitgaven #Amsterdam #Universiteit,concentration,publiek,PUB-TOP-039,yes,114
"Wirtz, Film & Experience Agency B.V had 181 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie",concentration,inkoop,INKOOP-TOP-047,yes,167
Hoeveel ontving Groninger Museum van Groningen? €32.261.466. In acht jaar. #Gemeentefonds #Gemeenten #Cultuur #Groningen,curiosity,gemeente,GEM-TOP-086,no,120
Manutan B.V. had 530 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-004,yes,152
Bureau Zuidema B.V. had 123 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-144,yes,135
Hoeveel ontving Stichting VR Welzijn van Den Haag? €62.835.762. In vier jaar. #Gemeentefonds #Gemeenten #Welzijn #DenHaag,curiosity,gemeente,GEM-TOP-037,no,121
Waterschap Aa en Maas ontving €35.495.239 van de provincie Noord-Brabant. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-068,no,133
Hoeveel ontving Stichting het Residentie Orkest van Den Haag? €17.625.946. In vier jaar. #Gemeentefonds #Gemeenten #DenHaag,curiosity,gemeente,GEM-TOP-167,no,123
Pels Rijcken & Droogleever Fortuijn N.V. had 236 inkoopcontracten bij het Rijk. Categorie: uitbesteden juridische adviesopdrachten. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-026,yes,190
Coöperatieve Agrarische Natuur Collectief Noordwest Overijssel U.A. ontving €20.996.671 van de provincie Overijssel. In twee jaar. #Provincies #Overheidsuitgaven #Overijssel #OV,scale_shock,provincie,PROV-TOP-117,no,177
N.V. Nederlandse Gasunie ontving €81.000.000 van Zuid-Holland. In één jaar. #Provincies #Overheidsuitgaven #ZuidHolland,concentration,provincie,PROV-TOP-018,no,119
Hoeveel inkoopcontracten had Leaseplan Nederland N.V bij het Rijk? 126. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-132,yes,131
CJG Kennemerland BV ontving €29.689.084 van de gemeente Haarlem. In vijf jaar. #Gemeentefonds #Gemeenten #Haarlem,scale_shock,gemeente,GEM-TOP-100,no,113
CBRE GWS IFM B.V. had 26 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-082,yes,102
Multicom B.V. had twintig contracten bij COA. In twee jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-144,yes,103
Hoeveel gaf Binnenlandse zaken en Koninkrijksrelaties uit aan apparaatskosten? €2.335.724.000. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,apparaat,APP-MIN-015,no,144
Hoeveel ontving Stichting de Bibliotheek Utrecht van Utrecht? €35.950.207. In twee jaar. #Gemeentefonds #Gemeenten #Utrecht #Bibliotheken,curiosity,gemeente,GEM-TOP-077,no,137
Mastermate VBT Groep had 17 contracten bij COA. In één jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-184,yes,104
Gemeente Aalsmeer ontving €21.085.181 van Noord-Holland. In negen jaar. #Provincies #Overheidsuitgaven #NoordHolland,concentration,provincie,PROV-TOP-116,no,116
"Pactum ontving €17.554.634 van de gemeente Arnhem. Dat is 3,2% van alle uitkeringen. #Gemeentefonds #Gemeenten #Arnhem",concentration,gemeente,GEM-DOM-065,no,118
Financien gaf €452.610.000 uit aan sociale lasten en bijdrage zorgverzekeringswet. In één jaar. #Overheidsuitgaven #Rijksbegroting #Zorg,category_reveal,apparaat,APP-KMIN-063,no,136
Hoeveel ontving Amsterdam West Binnen de Ring stichting voor openbaar primair onderwijs van Amsterdam? €27.333.342. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam #Onderwijs,curiosity,gemeente,GEM-TOP-107,no,178
Protinus IT B.V. had 38 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-084,yes,102
"Fujitsu Technology Solutions B.V had 132 inkoopcontracten bij het Rijk. Categorie: beheer, onderhoud programmatuur & software. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie",concentration,inkoop,INKOOP-TOP-123,yes,185
Gemeente Tilburg: €829.513.634 aan uitkeringen. Gemeente Breda: €672.240.712. #Gemeentefonds #Gemeenten #Tilburg #Breda,comparison,gemeente,GEM-TOTAL-005;GEM-TOTAL-006,no,119
Hoeveel inkoopcontracten had Centralpoint Nijmegen B.V. bij het Rijk? 259. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-018,yes,134
Stichting Arkin ontving €77.738.548 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-025,no,114
Stichting Cultuur Oost ontving €28.812.856 van de provincie Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Cultuur #Gelderland,scale_shock,provincie,PROV-TOP-089,no,138
"Categorie 'Vakliteratuur, abonnementen en overige informatie': 1680 leveranciers, 9151 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #OV",category_reveal,inkoop,INKOOP-CAT-016,yes,145
Hoeveel ontving Openbaar Lichaam OV-bureau Groningen en Drenthe van Drenthe? €22.379.064. In twee jaar. #Provincies #Overheidsuitgaven #Groningen #Drenthe #OV,curiosity,provincie,PROV-TOP-110,no,158
Infrastructuur en Milieu gaf €283.936.000 uit aan uitzendkrachten. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-095,no,130
Coöperatie Natuurrijk Limburg u.a. ontving €69.167.853 van Limburg. In drie jaar. #Provincies #Overheidsuitgaven #Limburg,concentration,provincie,PROV-TOP-024,no,121
Ministerie van Buitenlandse Zaken gaf €128.691.000 uit aan bijdrage sso. In drie jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-191,no,136
Hoeveel ontving Stichting World Food Center Experience van Gelderland? €17.000.000. In één jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-151,no,139
Coöperatieve Unie Van Bosgroepen ontving €31.669.654 van de provincie Gelderland. In vijf jaar. #Provincies #Overheidsuitgaven #Gelderland,scale_shock,provincie,PROV-TOP-077,no,138
"Infrastructuur en Waterstaat gaf €310.851.000 uit aan toelagen, toeslagen en vergoedingen. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-088,no,155
Universiteit Utrecht had 145 contracten bij NWO. In zeven jaar. #Overheidsuitgaven #Utrecht #Universiteit,concentration,publiek,PUB-TOP-016,yes,105
Starsound Productions Exploitatie B.V. had 123 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-145,yes,171
Hoeveel ontving Stichting WIJ van Breda? €17.175.214. In zeven jaar. #Gemeentefonds #Gemeenten #Breda,curiosity,gemeente,GEM-TOP-171,no,101
Stichting VR Welzijn ontving €62.835.762 van de gemeente Den Haag. In vier jaar. #Gemeentefonds #Gemeenten #Welzijn #DenHaag,scale_shock,gemeente,GEM-TOP-037,no,124
Hoeveel ontving Gemeente Almelo van Overijssel? €16.694.796. In zeven jaar. #Provincies #Overheidsuitgaven #Overijssel,curiosity,provincie,PROV-TOP-154,no,118
Hoeveel inkoopcontracten had Manutan B.V. bij het Rijk? 530. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-004,yes,119
Treant Zorggroep had 19 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Zorg #Transparantie,concentration,publiek,PUB-SRC-154,yes,98
Hoeveel ontving CJG Kennemerland BV van Haarlem? €29.689.084. In vijf jaar. #Gemeentefonds #Gemeenten #Haarlem,curiosity,gemeente,GEM-TOP-100,no,110
Stichting hogeschool utrecht ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €2.166.840.543. #Overheidsuitgaven #Rijksbegroting #Utrecht #HBO,curiosity,integraal,CROSS-MULTI-008,no,159
Hoeveel ontving Stichting Het Nationale Theater van Den Haag? €78.817.053. In acht jaar. #Gemeentefonds #Gemeenten #Cultuur #DenHaag,curiosity,gemeente,GEM-TOP-023,no,132
Centraal Bureau COA ontving €3.926.875.000 in 2024 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #COA,scale_shock,instrumenten,INSTR-TOP-026,no,119
1323 natuurlijke personen ontving €16.177.270 van Limburg. In één jaar. #Provincies #Overheidsuitgaven #Limburg,concentration,provincie,PROV-TOP-164,no,111
Rijksuniversiteit Groningen ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €4.781.732.943. #Overheidsuitgaven #Rijksbegroting #Groningen #Universiteit,curiosity,integraal,CROSS-MULTI-004,no,169
Hoeveel inkoopcontracten had KPMG Advisory N.V. bij het Rijk? 170. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-065,yes,125
Prorail B.V. ontving €4.043.280.000 in 2018 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #ProRail,scale_shock,instrumenten,INSTR-TOP-013,no,116
Hoeveel ontving Stichting ROC Midden Nederland van het Rijk? €1.296.319.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-144,no,141
Ministerie van Defensie gaf €127.328.000 uit aan verbruik van energie en water. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Defensie #Energie,category_reveal,apparaat,APP-KMIN-192,no,147
Zeeuws Museum ontving €24.462.620 van de provincie Zeeland. In negen jaar. #Provincies #Overheidsuitgaven #Cultuur #Zeeland,scale_shock,provincie,PROV-TOP-104,no,123
Primera Meesters had 26 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-079,yes,102
Wageningen University & Research had 129 contracten bij NWO. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-018,yes,119
Hoeveel ontving Kwintes van Amersfoort? €49.016.802. In zeven jaar. #Gemeentefonds #Gemeenten #Amersfoort,curiosity,gemeente,GEM-TOP-054,no,105
Hoeveel ontving Prorail B.V. van het Rijk? €12.272.597.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #ProRail,curiosity,instrumenten,INSTR-TOP-013,no,118
BTW-afdrachten ontving €1.467.433.000 in 2024 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-039,no,124
Hoeveel inkoopcontracten had Mainpress B.V. bij het Rijk? 365. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-008,yes,121
