text,format,module,fact_ids,staffel,chars
De Meeuw Oirschot B.V. had 57 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-047,yes,108
Studio 38c had 165 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-071,yes,142
Hoeveel ontving Coöperatief boerennatuur Veluwe van Gelderland? €53.891.308. In vier jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-039,no,133
"Stichting De Regenboog Groep (Amsterdam): €7.445.972 in 2018, €16.154.158 in 2024. #Gemeentefonds #Gemeenten #Amsterdam",comparison,gemeente,GEM-TOP-016,no,119
Arnhem ontving €1.618.331.000 via financiële instrumenten. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Arnhem,scale_shock,instrumenten,INSTR-TOP-122,no,115
"Jeugdgezondheidszorg Kennemerland ontving €20.123.038 van de gemeente Haarlem. Dat is 4,6% van alle uitkeringen. #Gemeentefonds #Gemeenten #Zorg #Haarlem",concentration,gemeente,GEM-DOM-040,no,153
Hoeveel ontving Staatsbosbeheer van Zuid-Holland? €61.015.688. In zes jaar. #Provincies #Overheidsuitgaven #ZuidHolland,curiosity,provincie,PROV-TOP-030,no,119
Hoeveel ontving St. Brabant C. Fonds van Noord-Brabant? €78.954.352. In vijf jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-019,no,127
"Stichting Instituut voor Maatschappelijk Welzijn Breda e.o. (Breda): €3.001.842 in 2019, €6.326.679 in 2024. #Gemeentefonds #Gemeenten #Breda #Welzijn",comparison,gemeente,GEM-TOP-091,no,150
Staatsbosbeheer ontving €52.452.585 van de provincie Friesland. In drie jaar. #Provincies #Overheidsuitgaven #Friesland,scale_shock,provincie,PROV-TOP-042,no,119
Supermarkt Hesselberth BV had 42 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-074,yes,111
Zeeuws Museum ontving €24.462.620 van Zeeland. In negen jaar. #Provincies #Overheidsuitgaven #Cultuur #Zeeland,concentration,provincie,PROV-TOP-104,no,110
Stichting Buurtteamorganisatie Sociaal Utrecht ontving €47.632.876 van de gemeente Utrecht. In twee jaar. #Gemeentefonds #Gemeenten #Utrecht,scale_shock,gemeente,GEM-TOP-056,no,140
Jumbo Supermarkten BV had 52 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-053,yes,107
Stichting Kunstmuseum Den Haag ontving €58.879.191 van de gemeente Den Haag. In zes jaar. #Gemeentefonds #Gemeenten #DenHaag #Cultuur,scale_shock,gemeente,GEM-TOP-040,no,133
Hoeveel ontving Commissariaat voor de media van het Rijk? €8.584.054.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-023,no,138
Stichting Lokalis (Utrecht): €63.185.356. Stichting Stadsschouwburg en Philharmonie Haarlem (Haarlem): €30.916.463. #Gemeentefonds #Gemeenten #Utrecht #Haarlem,comparison,gemeente,GEM-TOP-036;GEM-TOP-094,no,159
Hoeveel inkoopcontracten had Burrata Turfmarkt B.V. bij het Rijk? 131. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-126,yes,129
Hoeveel inkoopcontracten had Granny's Corner bij het Rijk? 132. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-122,yes,122
Stichting Boor ontving €2.387.768.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-079,no,131
Plus Verbeeten Overloon had twintig contracten bij COA. In vijf jaar. #Overheidsuitgaven #OV #Transparantie,concentration,publiek,PUB-SRC-139,yes,107
Hoeveel ontving Gemeente Zwolle van het Rijk? €1.975.105.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-094,no,125
"Openbare Bibliotheek Almere Stichting ontving €56.601.434 van de gemeente Almere. Dat is 6,7% van alle uitkeringen. #Gemeentefonds #Gemeenten #Bibliotheken #Almere",concentration,gemeente,GEM-DOM-024,no,163
HaskoningDHV Nederland B.V. had 152 inkoopcontracten bij het Rijk. Categorie: uitbesteden beleidsadvies- en onderzoeksopdrachten. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-083,yes,188
Hoeveel ontving Staatsbosbeheer Noord Brabant van Noord-Brabant? €20.471.209. In drie jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-122,no,136
"Coöperatieve Vereniging Building Breda ontving €26.608.278 van de gemeente Breda. Dat is 4,0% van alle uitkeringen. #Gemeentefonds #Gemeenten #Breda",concentration,gemeente,GEM-DOM-048,no,148
"Defensie gaf €3.155.099.000 uit aan salaris, vakantie- en eindejaarsuitkering. In één jaar. #Overheidsuitgaven #Rijksbegroting #Defensie",category_reveal,apparaat,APP-KMIN-007,no,136
Hoeveel inkoopcontracten had Worldmeetings.com B.V. bij het Rijk? 351. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-009,yes,130
"Surplus Welzijn Breda ontving €21.710.041 van de gemeente Breda. Dat is 3,2% van alle uitkeringen. #Gemeentefonds #Gemeenten #Breda #Welzijn",concentration,gemeente,GEM-DOM-069,no,140
Hoeveel ontving Limburgs Museum van Limburg? €24.725.725. In zeven jaar. #Provincies #Overheidsuitgaven #Limburg #Cultuur,curiosity,provincie,PROV-TOP-102,no,121
Hoeveel ontving Stichting ROC Mondriaan van Den Haag? €79.995.856. In zeven jaar. #Gemeentefonds #Gemeenten #DenHaag,curiosity,gemeente,GEM-TOP-022,no,116
Hoeveel inkoopcontracten had Motivaction International B.V. bij het Rijk? 136. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-112,yes,137
N.V. Nederlandse Gasunie ontving €81.000.000 van de provincie Zuid-Holland. In één jaar. #Provincies #Overheidsuitgaven #ZuidHolland,scale_shock,provincie,PROV-TOP-018,no,132
De Ridder B.V. had 122 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-147,yes,154
Vereniging Clientenbelang ontving €20.335.097 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-150,no,124
Begrotingsreserve ontving €2.696.823.000 in 2022 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-035,no,127
Gemeente Hoogeveen ontving €16.713.034 van Drenthe. In negen jaar. #Provincies #Overheidsuitgaven #Drenthe,concentration,provincie,PROV-TOP-153,no,106
Hema B.V. had 24 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-106,yes,95
Stichting amsterdam&partners ontving €45.906.788 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-059,no,127
Stichting VU VUmc had 45 contracten bij RVO. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-067,yes,102
Infrastructuur en Milieu gaf €201.465.000 uit aan sociale lasten en bijdrage zorgverzekeringswet. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Zorg,category_reveal,apparaat,APP-KMIN-134,no,152
"Stichting Amersfoort in C ontving €20.980.501 van de gemeente Amersfoort. Dat is 3,6% van alle uitkeringen. #Gemeentefonds #Gemeenten #Amersfoort",concentration,gemeente,GEM-DOM-055,no,145
Staatsbosbeheer ontving €52.452.585 van Friesland. In drie jaar. #Provincies #Overheidsuitgaven #Friesland,concentration,provincie,PROV-TOP-042,no,106
Hoeveel ontving Coöperatieve Unie Van Bosgroepen van Gelderland? €31.669.654. In vijf jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-077,no,134
Hoeveel ontving Tilburg van het Rijk? €1.852.005.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Tilburg,curiosity,instrumenten,INSTR-TOP-101,no,111
"Categorie 'Diensten en middelen overig': 4991 leveranciers, 15809 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #OV",category_reveal,inkoop,INKOOP-CAT-012,yes,124
Coosto B.V. had 123 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-146,yes,129
Keolis Nederland B.V. ontving €105.683.055 van de provincie Utrecht. In twee jaar. #Provincies #Overheidsuitgaven #Utrecht,scale_shock,provincie,PROV-TOP-013,no,122
Nevi B.V. had 143 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-095,yes,139
New Babylon Meeting Center B.V. had 149 inkoopcontracten bij het Rijk. Categorie: verblijf extern. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-085,yes,157
Hoeveel ontving 1323 natuurlijke personen van Limburg? €16.177.270. In één jaar. #Provincies #Overheidsuitgaven #Limburg,curiosity,provincie,PROV-TOP-164,no,120
"Blijf Groep Stichting ontving €52.939.487 van de gemeente Almere. Dat is 6,3% van alle uitkeringen. #Gemeentefonds #Gemeenten #Almere",concentration,gemeente,GEM-DOM-027,no,133
Onderzoeksdeel wo ontving €1.962.582.000 in 2018 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-095,no,127
Shuttel B.V. had 122 inkoopcontracten bij het Rijk. Categorie: reis en verblijfkosten. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-149,yes,145
"Justitie en Veiligheid gaf €925.175.000 uit aan salaris, vakantie- en eindejaarsuitkering. In één jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-039,no,153
Hoeveel ontving Eneco Consumenten van het Rijk? €1.349.642.000. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-141,no,127
Qbuzz B.V. ontving €326.145.270 van Utrecht. In drie jaar. #Provincies #Overheidsuitgaven #Utrecht,concentration,provincie,PROV-TOP-004,no,98
Hoeveel ontving Coöperatieve Vereniging Building Breda van Breda? €26.608.278. In vijf jaar. #Gemeentefonds #Gemeenten #Breda,curiosity,gemeente,GEM-TOP-112,no,125
Hoeveel ontving Unie Van Bosgroepen van Overijssel? €12.828.518. In zes jaar. #Provincies #Overheidsuitgaven #Overijssel,curiosity,provincie,PROV-TOP-196,no,120
Hoeveel ontving Stichting Muziekgebouw aan 't IJ van Amsterdam? €24.995.372. In acht jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-121,no,127
Hoeveel ontving Stichting Publieke Omroep Amsterdam van Amsterdam? €34.229.153. In acht jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-082,no,130
Vodafone had 155 inkoopcontracten bij het Rijk. Categorie: spraak en dataverbindingen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-076,yes,145
Mondial Movers BV had twintig contracten bij COA. In zeven jaar. #Overheidsuitgaven #OV #Transparantie,concentration,publiek,PUB-SRC-143,yes,102
Hoeveel ontving Rijksdienst voor Ondernemend Nederland (RVO) van het Rijk? €4.695.175.000. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-047,no,154
"St. Museum Arnhem ontving €20.020.235 van de gemeente Arnhem. Dat is 3,6% van alle uitkeringen. #Gemeentefonds #Gemeenten #Arnhem #Cultuur",concentration,gemeente,GEM-DOM-056,no,138
Conrad Electronic Benelux B.V. had 328 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-010,yes,170
Hoeveel inkoopcontracten had Reisswolf Nederland B.V. bij het Rijk? 160. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-073,yes,131
Hypeco Exploitatie B.V. had 21 contracten bij COA. In drie jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-134,yes,108
Hoeveel inkoopcontracten had Coosto B.V. bij het Rijk? 123. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-146,yes,118
Stg. Het Noordbrabants Landschap ontving €160.301.815 van de provincie Noord-Brabant. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-005,no,145
