text,format,module,fact_ids,staffel,chars
Defensie gaf €173.948.000 uit aan reis en verblijfkosten. In één jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-151,no,115
Gemeente Hoorn ontving €28.410.027 van Noord-Holland. In negen jaar. #Provincies #Overheidsuitgaven #NoordHolland,concentration,provincie,PROV-TOP-091,no,113
"Financiën en Nationale Schuld: €6.423.960.000 aan apparaatskosten. Salarissen, huisvesting, ICT en meer. #Overheidsuitgaven #Rijksbegroting #Transparantie",scale_shock,apparaat,APP-MIN-006,no,154
Hoeveel inkoopcontracten had Capgemini Nederland B.V. bij het Rijk? 303. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-014,yes,131
De Treemter had 21 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-132,yes,97
Nederlandse School voor Openbaar Bestuur B.V. had 153 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-080,yes,161
Hoeveel gaf Financien uit aan apparaatskosten? €3.246.243.000. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,apparaat,APP-MIN-011,no,112
Hoeveel ontving Stichting Samenwerking voor Bijzondere Noden Amsterdam van Amsterdam? €23.468.552. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-130,no,150
"Scholen in de Kunst ontving €31.500.537 van de gemeente Amersfoort. Dat is 5,5% van alle uitkeringen. #Gemeentefonds #Gemeenten #Amersfoort",concentration,gemeente,GEM-DOM-032,no,139
Infrastructuur en Waterstaat: €14.615.891.000. Ministerie van Defensie: €11.426.358.000. Apparaatskosten. #Overheidsuitgaven #Rijksbegroting #Defensie,comparison,apparaat,APP-MIN-003;APP-MIN-004,no,150
Gemeente Smallingerland had 26 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-077,yes,109
Hoeveel inkoopcontracten had Ergatis B.V bij het Rijk? 131. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-125,yes,118
Nederlandse School voor Openbaar Bestuur B.V. had 153 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-080,yes,175
Stichting Provinciaal Museum Limburg (Het Bonnefantenmuseum) ontving €12.759.067 van Limburg. In drie jaar. #Provincies #Overheidsuitgaven #Limburg #OV #Cultuur,concentration,provincie,PROV-TOP-198,no,160
Stichting Doras ontving €61.141.658 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-038,no,114
"Hoeveel ontving ""Samen tussen Amstel en IJ"" Stichting voor Openbaar Primair Onderwijs van Amsterdam? €30.071.187. In negen jaar. #Gemeentefonds #Gemeenten #Onderwijs #Amsterdam",curiosity,gemeente,GEM-TOP-097,no,176
Ministerie van Defensie gaf €160.557.000 uit aan verwerven en afstoten. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-162,no,130
Technische Universiteit Eindhoven had 147 contracten bij RVO. In zes jaar. #Overheidsuitgaven #Eindhoven #OV #Universiteit,concentration,publiek,PUB-TOP-015,yes,122
Hoeveel ontving Leger des Heils Gelderland van Arnhem? €15.969.307. In vijf jaar. #Gemeentefonds #Gemeenten #Gelderland #Arnhem,curiosity,gemeente,GEM-TOP-182,no,127
Hoeveel ontving Syntus BV van Utrecht? €33.461.149. In één jaar. #Provincies #Overheidsuitgaven #Utrecht,curiosity,provincie,PROV-TOP-071,no,104
Nederlandse Waterschapsbank NV ontving €75.000.000 van de provincie Noord-Brabant. In één jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-020,no,140
Stichting Sociale Wijkteams Amersfoort ontving €114.193.751 van de gemeente Amersfoort. In zeven jaar. #Gemeentefonds #Gemeenten #Amersfoort,scale_shock,gemeente,GEM-TOP-007,no,140
1720 natuurlijke personen ontving €20.701.540 van Limburg. In één jaar. #Provincies #Overheidsuitgaven #Limburg,concentration,provincie,PROV-TOP-121,no,111
Het College van Bestuur van de Vrije Universiteit ontving €1.716.800.000 via financiële instrumenten. In drie jaar. #Overheidsuitgaven #Rijksbegroting #Universiteit,scale_shock,instrumenten,INSTR-TOP-112,no,164
Gemeente Arnhem had vijfentwintig contracten bij COA. In zeven jaar. #Overheidsuitgaven #Arnhem #Transparantie,concentration,publiek,PUB-SRC-088,yes,110
Gemeente Ede ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €1.339.549.195. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,integraal,CROSS-MULTI-013,no,144
Universiteit Maastricht ontving €1.293.742.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Universiteit,scale_shock,instrumenten,INSTR-TOP-146,no,139
Metropoolregio Rotterdam Den Haag: €3.030.827.000. Rijksdienst voor ondernemend Nederland: €3.006.934.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Rotterdam #DenHaag,comparison,instrumenten,INSTR-TOP-059;INSTR-TOP-060,no,190
Hoeveel ontving Vereniging tot Behoud van Natuurmonumenten in Nederland van Gelderland? €87.730.275. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-017,no,158
Nederlandse organisatie voor wetenschappelijk onderzoek (NWO) ontving €1.023.797.000 in 2021 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-097,no,171
Deltares had 107 contracten bij RVO. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-020,yes,94
VWR International B.V. had 125 inkoopcontracten bij het Rijk. Categorie: laboratoriummaterialen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-138,yes,155
Tilkema Horeca B.V. had 203 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-036,yes,164
RMA Healthcare had 30 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-056,yes,100
Hoeveel ontving Stichting Dans- en Muziekcentrum Den Haag van Den Haag? €17.181.217. In vijf jaar. #Gemeentefonds #Gemeenten #DenHaag,curiosity,gemeente,GEM-TOP-170,no,133
Stichting Jongleren ontving €41.827.282 van de gemeente Den Haag. In zeven jaar. #Gemeentefonds #Gemeenten #DenHaag,scale_shock,gemeente,GEM-TOP-067,no,115
"Stichting Buurtteamorganisatie Sociaal Utrecht ontving €47.632.876 van de gemeente Utrecht. Dat is 12,5% van alle uitkeringen. #Gemeentefonds #Gemeenten #Utrecht",concentration,gemeente,GEM-DOM-007,no,161
Broekhuizen Communicatie had 155 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In zes jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-079,yes,155
Financiën gaf €2.857.011.000 uit aan sociale lasten enbijdrage zorgverzekeringswet. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Zorg,category_reveal,apparaat,APP-KMIN-009,no,138
"Categorie 'Consumptieve diensten': 2267 leveranciers, 7648 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-019,yes,128
VVV Cards B.V. had 126 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-133,yes,145
Hoeveel ontving Stichting Anton Constandse van Den Haag? €89.844.748. In zes jaar. #Gemeentefonds #Gemeenten #DenHaag,curiosity,gemeente,GEM-TOP-015,no,117
Blijf Groep Stichting ontving €52.939.487 van de gemeente Almere. In zes jaar. #Gemeentefonds #Gemeenten #Almere,scale_shock,gemeente,GEM-TOP-049,no,112
Hoeveel ontving Gemeente Boxtel van Noord-Brabant? €14.042.769. In acht jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-184,no,122
Hoeveel ontving Waterschap De Dommel van Noord-Brabant? €61.182.682. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-029,no,128
Hoeveel ontving Stichting Sportservice Amsterdam van Amsterdam? €37.656.722. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam #Sport,curiosity,gemeente,GEM-TOP-072,no,135
"Justitie en Veiligheid gaf €3.304.137.000 uit aan salaris, vakantie en eindejaarsuitkering. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-006,no,156
"Stichting Lokalis ontving €63.185.356 van de gemeente Utrecht. Dat is 16,6% van alle uitkeringen. #Gemeentefonds #Gemeenten #Utrecht",concentration,gemeente,GEM-DOM-006,no,132
Het Rijk gaf €1.359.507.000 uit aan bzk specifiek. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-021,no,123
Bar Restaurant Pavlov B.V. had 173 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #OV,concentration,inkoop,INKOOP-TOP-061,yes,160
Hoeveel ontving Dienst Justitiële Inrichtingen van het Rijk? €10.815.359.000. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-016,no,141
Integrated Facility Services B had 17 contracten bij COA. In vijf jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-193,yes,115
Academisch Medisch Centrum (AMC) had 40 contracten bij RVO. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-078,yes,117
Stichting Lucas Onderwijs: €2.645.332.000. Ontvanger waarvan bijdragen aan gemeenten en kaderwetgebieden: €2.630.051.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Onderwijs,comparison,instrumenten,INSTR-TOP-071;INSTR-TOP-072,no,196
Hoeveel inkoopcontracten had Firma Hof der Muzen bij het Rijk? 143. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-094,yes,126
Hoeveel ontving Stichting Sterk Huis van Tilburg? €32.157.149. In vijf jaar. #Gemeentefonds #Gemeenten #Tilburg,curiosity,gemeente,GEM-TOP-088,no,111
Hoeveel inkoopcontracten had Studio 38c bij het Rijk? 165. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-071,yes,117
Hoeveel ontving Stichting perMens van Amsterdam? €43.094.339. In zes jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-063,no,111
Hoeveel inkoopcontracten had Compass Group Nederland B.V. bij het Rijk? 146. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-091,yes,135
BNI-afdrachten ontving €5.531.713.000 in 2021 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-006,no,124
Stichting Het Geldersch Landschap ontving €37.092.051 van de provincie Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,scale_shock,provincie,PROV-TOP-065,no,140
Leeuwarden ontving €1.288.130.000 via financiële instrumenten. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-147,no,126
Hoeveel ontving Stichting Swazoom Kinderopvang van Amsterdam? €36.984.735. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-075,no,126
Hoeveel ontving Stichting Doras van Amsterdam? €61.141.658. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-038,no,111
Centralpoint Nijmegen BV had vijfentwintig contracten bij COA. In zes jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-094,yes,119
Hoeveel ontving ProRail B.V. van Noord-Brabant? €134.590.000. In één jaar. #Provincies #Overheidsuitgaven #ProRail #NoordBrabant,curiosity,provincie,PROV-TOP-008,no,128
Financiën en Nationale Schuld gaf €241.758.000 uit aan uitzendkrachten. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-113,no,135
Invoerrechten: €17.353.195.000. Nationale Politie: €17.271.063.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Politie,comparison,instrumenten,INSTR-TOP-009;INSTR-TOP-010,no,140
Hoeveel ontving Stichting Samen Veilig Midden-Nederland van Almere? €21.617.006. In drie jaar. #Gemeentefonds #Gemeenten #Almere,curiosity,gemeente,GEM-TOP-143,no,128
Infrastructuurfonds: €5.459.755.000. Universiteit van Amsterdam: €5.206.678.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Amsterdam #Universiteit,comparison,instrumenten,INSTR-TOP-041;INSTR-TOP-042,no,169
SoftwareONE Netherlands B.V. had 17 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-189,yes,113
Hoeveel inkoopcontracten had Things To Make And Do B.V. bij het Rijk? 236. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-027,yes,133
Hoeveel inkoopcontracten had Banketbakkerij Boheemen bij het Rijk? 177. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-053,yes,130
King Nederland B.V. had 77 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-032,yes,105
PLUS Wemekamp had vijfentwintig contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-085,yes,109
Ministerie van Veiligheid en Justitie gaf €147.952.000 uit aan pensioenpremies. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-177,no,143
Hoeveel gaf Sociale Zaken en Werkgelegenheid uit aan apparaatskosten? €1.342.590.000. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,apparaat,APP-MIN-021,no,135
