text,format,module,fact_ids,staffel,chars
Stichting Het Geldersch Landschap ontving €37.092.051 van Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-065,no,127
Hoeveel ontving Stichting WIJKZ van Den Haag? €81.056.758. In vier jaar. #Gemeentefonds #Gemeenten #DenHaag,curiosity,gemeente,GEM-TOP-021,no,107
Jos ten Berg B.V. had 32 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-104,yes,102
De Strip BV had 32 contracten bij COA. In drie jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-107,yes,96
Immigratie- en Naturalisatiedienst ontving €2.959.047.000 via financiële instrumenten. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-062,no,150
Stichting Stimuleringsfonds Volkshuisvesting Nederlandse Gemeenten ontving €70.000.000 van Gelderland. In één jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-022,no,158
Hoeveel ontving Waterschap Rijn en IJssel van Gelderland? €25.300.640. In zeven jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-100,no,128
Financiën gaf €288.267.000 uit aan reis- en verblijfskosten. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-093,no,125
Hoeveel inkoopcontracten had Health2Work B.V. bij het Rijk? 208. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-032,yes,123
Le Cocq Holding Didam B.V. had 27 contracten bij COA. In één jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-141,yes,110
"Categorie 'Representatie voor eigen personeel': 32515 leveranciers, 124521 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-001,yes,144
De Vervoerregio Amsterdam ontving €2.611.803.000 via financiële instrumenten. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Amsterdam,scale_shock,instrumenten,INSTR-TOP-074,no,136
Het Rijk gaf €1.068.894.000 uit aan relatiegeschenken (niet voor eigen personeel). Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-026,no,155
Boels Verhuur B.V. had 17 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-179,yes,103
Gemeente Eindhoven Stadhuis ontving €53.402.841 van Noord-Brabant. In vier jaar. #Provincies #Overheidsuitgaven #Eindhoven #OV #NoordBrabant,concentration,provincie,PROV-TOP-040,no,140
Hoeveel ontving St. Moviera van Arnhem? €18.610.023. In vijf jaar. #Gemeentefonds #Gemeenten #OV #Arnhem,curiosity,gemeente,GEM-TOP-162,no,104
Gemeente Enschede ontving €59.009.939 van de provincie Overijssel. In zeven jaar. #Provincies #Overheidsuitgaven #Overijssel,scale_shock,provincie,PROV-TOP-032,no,124
Hoeveel ontving BOM Holding B.V. van Noord-Brabant? €49.359.859. In zeven jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-049,no,124
"St. Musis en Stadstheater ontving €35.629.047 van de gemeente Arnhem. Dat is 6,4% van alle uitkeringen. #Gemeentefonds #Gemeenten #Cultuur #Arnhem",concentration,gemeente,GEM-DOM-026,no,146
Duinrell Wassenaar had 22 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-124,yes,104
"Ministerie van Buitenlandse Zaken: €2.944.521.000. Ministerie van Volksgezondheid, Welzijn en Sport: €2.379.520.000. Apparaatskosten. #Overheidsuitgaven #Rijksbegroting #Sport #Welzijn",comparison,apparaat,APP-MIN-013;APP-MIN-014,no,184
Defensie gaf €250.912.000 uit aan wachtgelden en sbk gelden. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-107,no,119
Hoeveel gaf Ministerie van Defensie uit aan apparaatskosten? €11.426.358.000. #Overheidsuitgaven #Rijksbegroting #Defensie,curiosity,apparaat,APP-MIN-004,no,122
Stichting Het Zeeuwse Landschap (Zeeland): €46.271.960. Gemeente Emmen (Drenthe): €44.958.699. #Provincies #Overheidsuitgaven #Zeeland #Drenthe,comparison,provincie,PROV-TOP-053;PROV-TOP-055,no,143
"Financien: €3.246.243.000. Onderwijs, Cultuur en Wetenschap: €3.169.220.000. Apparaatskosten. #Overheidsuitgaven #Rijksbegroting #Onderwijs #Cultuur",comparison,apparaat,APP-MIN-011;APP-MIN-012,no,148
Hoeveel ontving Coöperatieve Agrarische Natuur Collectief Noord West Overijssel U.A. van Overijssel? €17.480.321. In twee jaar. #Provincies #Overheidsuitgaven #Overijssel #OV,curiosity,provincie,PROV-TOP-145,no,174
Prorail B.V.: €12.272.597.000. Gemeente Rotterdam: €11.911.180.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #ProRail #Rotterdam,comparison,instrumenten,INSTR-TOP-013;INSTR-TOP-014,no,151
"Coöperatieve Vereniging BreedSaam ontving €53.755.704 van de gemeente Breda. Dat is 8,0% van alle uitkeringen. #Gemeentefonds #Gemeenten #Breda",concentration,gemeente,GEM-DOM-019,no,143
Stichting Lokalis ontving €63.185.356 van de gemeente Utrecht. In twee jaar. #Gemeentefonds #Gemeenten #Utrecht,scale_shock,gemeente,GEM-TOP-036,no,111
Universiteit Twente ontving €2.175.906.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Universiteit,scale_shock,instrumenten,INSTR-TOP-083,no,135
Gemeente Kampen had 19 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-156,yes,101
Hoeveel ontving Coöperatieve Agrarische Natuur Collectief Noordwest Overijssel U.A. van Overijssel? €20.996.671. In twee jaar. #Provincies #Overheidsuitgaven #Overijssel #OV,curiosity,provincie,PROV-TOP-117,no,173
Hoeveel ontving Stichting Programmabureau Amsterdam Zuidoost van Amsterdam? €23.083.273. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-134,no,140
Hoeveel ontving Provincie Gelderland van het Rijk? €2.175.855.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Gelderland #OV,curiosity,instrumenten,INSTR-TOP-084,no,132
Gran Mercado B.V. had 185 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-045,yes,148
Gemeente Putten ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €212.784.364. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,integraal,CROSS-MULTI-022,no,145
Hoeveel ontving Stichting Maatschappelijke Opvang Breda e.o. van Breda? €33.460.822. In zeven jaar. #Gemeentefonds #Gemeenten #Breda,curiosity,gemeente,GEM-TOP-083,no,132
Universiteit Maastricht ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €1.394.443.427. #Overheidsuitgaven #Rijksbegroting #Universiteit,curiosity,integraal,CROSS-MULTI-011,no,154
Stichting Vu ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €634.940.940. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,integraal,CROSS-MULTI-015,no,142
Binnenlandse Zaken en Koninkrijksrelaties gaf €391.330.000 uit aan apparaat aivd. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-075,no,145
Economische zaken gaf €151.307.000 uit aan bijdrage sso. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-174,no,120
Oudaen B.V. had 181 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-048,yes,156
Hoeveel inkoopcontracten had Kamera Express bij het Rijk? 125. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-136,yes,122
Enexis Bv had vijfentwintig contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-092,yes,106
Stg. Het Noordbrabants Landschap ontving €160.301.815 van Noord-Brabant. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-005,no,132
Gemeente Hengelo ontving €19.834.830 van Overijssel. In zeven jaar. #Provincies #Overheidsuitgaven #Overijssel,concentration,provincie,PROV-TOP-127,no,110
Hoeveel ontving Stichting Museon (Museum voor het Onderwijs) van Den Haag? €24.293.712. In vijf jaar. #Gemeentefonds #Gemeenten #Onderwijs #Cultuur #DenHaag,curiosity,gemeente,GEM-TOP-126,no,156
AMC Medical Research BV had 333 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-004,yes,112
Defensie gaf €5.205.610.000 uit aan pensioenen en uitkeringen. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-004,no,121
Natuurmonumenten ontving €50.941.266 van Limburg. In vijf jaar. #Provincies #Overheidsuitgaven #Limburg,concentration,provincie,PROV-TOP-045,no,103
Hoeveel ontving Hermes Openbaar Vervoer B.V. van Noord-Brabant? €331.822.101. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-003,no,137
ContourdeTwern Stichting ontving €72.982.342 van de gemeente Tilburg. In drie jaar. #Gemeentefonds #Gemeenten #Tilburg,scale_shock,gemeente,GEM-TOP-027,no,118
Staatsbosbeheer ontving €52.198.526 van de provincie Overijssel. In zeven jaar. #Provincies #Overheidsuitgaven #Overijssel,scale_shock,provincie,PROV-TOP-043,no,122
Bibliotheken Eemland ontving €35.025.472 van de gemeente Amersfoort. In zeven jaar. #Gemeentefonds #Gemeenten #Amersfoort,scale_shock,gemeente,GEM-TOP-081,no,121
Hoeveel ontving Leeuwarden van het Rijk? €1.288.130.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-147,no,120
Het Kookplein had 169 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-067,yes,158
St. Brabant C. Fonds ontving €78.954.352 van de provincie Noord-Brabant. In vijf jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-019,no,131
Infrastructuur en Waterstaat gaf €674.233.000 uit aan sociale lasten en bijdrage zorgverzekeringswet. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Zorg,category_reveal,apparaat,APP-KMIN-045,no,155
Ministerie van Sociale Zaken en Werkgelegenheid gaf €155.438.000 uit aan salarissen personeel. In één jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-170,no,157
Viking Netherlands B.V. had 18 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-165,yes,108
Gemeente Eindhoven ontving €12.602.038 van Noord-Brabant. In vijf jaar. #Provincies #Overheidsuitgaven #Eindhoven #OV #NoordBrabant,concentration,provincie,PROV-TOP-200,no,131
"Stichting Aanpak Overlast Amsterdam (Amsterdam): €4.993.376 in 2018, €13.521.363 in 2024. #Gemeentefonds #Gemeenten #Amsterdam #OV",comparison,gemeente,GEM-TOP-029,no,130
Stichting Pleio had 138 inkoopcontracten bij het Rijk. Categorie: aan een externe partij uitbestede ict-dienstverlening. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-105,yes,179
Hoeveel ontving Waterschap Vallei en Veluwe van Gelderland? €17.815.058. In zes jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-142,no,128
Hoeveel inkoopcontracten had VVV Cards B.V. bij het Rijk? 126. In zes jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-133,yes,120
Hoeveel ontving Collectief Eemland van Utrecht? €14.276.819. In twee jaar. #Provincies #Overheidsuitgaven #Utrecht,curiosity,provincie,PROV-TOP-183,no,114
Hoeveel ontving Stichting Haags Historisch Museum van Den Haag? €15.745.242. In acht jaar. #Gemeentefonds #Gemeenten #Cultuur #DenHaag,curiosity,gemeente,GEM-TOP-185,no,134
Gemeente Haarlem ontving €33.299.062 van de provincie Noord-Holland. In negen jaar. #Provincies #Overheidsuitgaven #Haarlem #NoordHolland,scale_shock,provincie,PROV-TOP-072,no,137
Hoeveel ontving Rijksdienst voor Ondernemend Nederland van Noord-Holland? €22.204.765. In zes jaar. #Provincies #Overheidsuitgaven #NoordHolland,curiosity,provincie,PROV-TOP-111,no,144
"Categorie 'Afvalzorgmanagement': 153 leveranciers, 1113 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Zorg",category_reveal,inkoop,INKOOP-CAT-046,yes,116
Hoeveel ontving Stichting Nederlands Dans Theater van Den Haag? €21.467.637. In acht jaar. #Gemeentefonds #Gemeenten #Cultuur #DenHaag,curiosity,gemeente,GEM-TOP-144,no,134
"Centraal Apparaat gaf €126.650.000 uit aan salaris, vakantie en eindejaarsuitkering. In één jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-193,no,147
Hoeveel ontving Stichting MOOI van Den Haag? €67.746.736. In vijf jaar. #Gemeentefonds #Gemeenten #DenHaag,curiosity,gemeente,GEM-TOP-031,no,106
Geanonimiseerde ontvanger(s) van Inkomensoverdrachten voor Zorgtoeslag ontving €8.391.128.000 in 2023 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Zorg #OV,scale_shock,instrumenten,INSTR-TOP-025,no,175
Hoeveel ontving Gemeente Leiden van Zuid-Holland? €71.941.487. In zes jaar. #Provincies #Overheidsuitgaven #ZuidHolland,curiosity,provincie,PROV-TOP-021,no,119
Vrije Universiteit Amsterdam (VUA) Faculteit ALW had 36 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Amsterdam #Universiteit,concentration,publiek,PUB-TOP-092,yes,136
Hoeveel ontving Stichting Muziekschool Amsterdam van Amsterdam? €30.451.712. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-096,no,128
Het Rijk gaf €5.205.610.000 uit aan pensioenen en uitkeringen. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-003,no,135
Hoeveel inkoopcontracten had Tilkema Horeca B.V. bij het Rijk? 203. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-036,yes,126
Bol.com B.V. had 422 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-006,yes,138
Gemeente Aalsmeer ontving €21.085.181 van de provincie Noord-Holland. In negen jaar. #Provincies #Overheidsuitgaven #NoordHolland,scale_shock,provincie,PROV-TOP-116,no,129
Hoeveel ontving ContourdeTwern Stichting van Tilburg? €72.982.342. In drie jaar. #Gemeentefonds #Gemeenten #Tilburg,curiosity,gemeente,GEM-TOP-027,no,115
Hoeveel ontving Stichting Openbaar Onderwijs Noord van Amsterdam? €25.951.246. In negen jaar. #Gemeentefonds #Gemeenten #Onderwijs #Amsterdam,curiosity,gemeente,GEM-TOP-115,no,141
Hoeveel ontving Gemeente Breda van het Rijk? €2.336.319.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Breda,curiosity,instrumenten,INSTR-TOP-080,no,116
Lasaulec B.V. had 82 contracten bij COA. In zes jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-003,yes,97
Hoeveel gaf Ondersteuning krijgsmacht door CDC uit aan apparaatskosten? €1.223.077.000. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,apparaat,APP-MIN-023,no,137
"Infrastructuur en Milieu: €3.968.374.000 aan apparaatskosten. Salarissen, huisvesting, ICT en meer. #Overheidsuitgaven #Rijksbegroting #Transparantie",scale_shock,apparaat,APP-MIN-010,no,149
Particulier ontving €51.822.367 van Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-044,no,105
Hoeveel ontving BNI-afdrachten van het Rijk? €19.821.110.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-006,no,125
