text,format,module,fact_ids,staffel,chars
Hoeveel inkoopcontracten had Oudaen B.V. bij het Rijk? 181. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-048,yes,118
Arcadis Nederland B.V. had 30 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-058,yes,108
Stichting Erfgoed Gelderland ontving €14.657.380 van Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-177,no,122
Things To Make And Do B.V. had 236 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-027,yes,158
Nederlandse organisatie voor ontving €1.393.942.000 in 2024 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-070,no,138
"Volksgezondheid, Welzijn en Sport: €2.315.126.000 aan apparaatskosten. Salarissen, huisvesting, ICT en meer. #Overheidsuitgaven #Rijksbegroting #Sport #Welzijn",scale_shock,apparaat,APP-MIN-016,no,159
Stichting Jeugdfonds Sport & Cultuur Amsterdam ontving €25.174.010 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam #Cultuur #Sport,scale_shock,gemeente,GEM-TOP-119,no,161
"Economische Zaken en Klimaat gaf €976.471.000 uit aan salaris, vakantie en eindejaarsuitkering. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-036,no,159
Hoeveel ontving Ver. tot behoud v. Natuurmonumenten in Nederland van Noord-Brabant? €104.757.511. In zes jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-014,no,155
Verslavingszorg Noord Nederland (VNN) ontving €23.784.273 van de gemeente Groningen. In acht jaar. #Gemeentefonds #Gemeenten #Zorg #Groningen,scale_shock,gemeente,GEM-TOP-129,no,141
Coop Supermarkten B.V. had 17 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-196,yes,107
Sogeti Nederland B.V. had 137 inkoopcontracten bij het Rijk. Categorie: aan een externe partij uitbestede ict-dienstverlening. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-109,yes,185
"Stichting Stadsschouwburg en Philharmonie Haarlem ontving €30.916.463 van de gemeente Haarlem. Dat is 7,1% van alle uitkeringen. #Gemeentefonds #Gemeenten #Haarlem",concentration,gemeente,GEM-DOM-021,no,163
Lasaulec B.V. had 256 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-019,yes,139
Hoeveel ontving Nijmegen van het Rijk? €1.569.680.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-124,no,118
Provincie Overijssel: €1.051.322.699. Provincie Utrecht: €863.036.768. Provinciale subsidies. #Provincies #Overheidsuitgaven #Utrecht #Overijssel #OV,comparison,provincie,PROV-TOTAL-006;PROV-TOTAL-007,no,149
Videonieuwsbericht B.V. had 134 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-116,yes,155
Gemeente Tilburg ontving €55.524.229 van de provincie Noord-Brabant. In negen jaar. #Provincies #Overheidsuitgaven #Tilburg #NoordBrabant,scale_shock,provincie,PROV-TOP-036,no,137
Hoeveel inkoopcontracten had Discountoffice.nl B.V. bij het Rijk? 326. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-012,yes,129
Philharmonie Zuidnederland ontving €18.944.244 van Limburg. In zes jaar. #Provincies #Overheidsuitgaven #Limburg,concentration,provincie,PROV-TOP-133,no,112
ProRail B.V. ontving €134.590.000 van de provincie Noord-Brabant. In één jaar. #Provincies #Overheidsuitgaven #ProRail #NoordBrabant,scale_shock,provincie,PROV-TOP-008,no,132
Hoeveel ontving Stichting WIJ Groningen van Groningen? €202.265.560. In zeven jaar. #Gemeentefonds #Gemeenten #Groningen,curiosity,gemeente,GEM-TOP-003,no,120
Stichting Landelijke Instelling voor Maatschappelijke Ondersteuning en Rehabilitatie ontving €22.333.260 van de gemeente Den Haag. In vijf jaar. #Gemeentefonds #Gemeenten #DenHaag,scale_shock,gemeente,GEM-TOP-137,no,179
Hoeveel inkoopcontracten had Lasaulec B.V. bij het Rijk? 256. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-019,yes,120
Hoeveel ontving Stichting hogeschool utrecht van het Rijk? €2.163.378.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Utrecht #HBO,curiosity,instrumenten,INSTR-TOP-085,no,138
Hoeveel ontving Stichting Veilig Thuis West-Brabant van Breda? €66.754.075. In zeven jaar. #Gemeentefonds #Gemeenten #Breda,curiosity,gemeente,GEM-TOP-032,no,123
Hoeveel ontving Stichting ZB Bibliotheek van Zeeland van Zeeland? €21.552.841. In drie jaar. #Provincies #Overheidsuitgaven #Zeeland #Bibliotheken,curiosity,provincie,PROV-TOP-113,no,146
Hoeveel ontving Philharmonie Zuidnederland van Limburg? €18.944.244. In zes jaar. #Provincies #Overheidsuitgaven #Limburg,curiosity,provincie,PROV-TOP-133,no,121
Amsterdam West Binnen de Ring stichting voor openbaar primair onderwijs ontving €27.333.342 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam #Onderwijs,scale_shock,gemeente,GEM-TOP-107,no,181
Enschede ontving €1.505.276.000 via financiële instrumenten. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-129,no,124
Emma Communicatie B.V. had 169 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-068,yes,140
"Stichting Leger des Heils Welzijns- en Gezondheidszorg (Den Haag): €6.314.210 in 2020, €18.266.616 in 2019. #Gemeentefonds #Gemeenten #Zorg #Welzijn #DenHaag",comparison,gemeente,GEM-TOP-017,no,157
Health2Work B.V. had 208 inkoopcontracten bij het Rijk. Categorie: arbeidsomstandigheden en personele zorg (incl. bhv middelen). In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-032,yes,187
Waterschap Aa en Maas ontving €35.495.239 van Noord-Brabant. In negen jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-068,no,120
Hoeveel ontving Stichting Frans Hals Museum van Haarlem? €21.158.995. In zes jaar. #Gemeentefonds #Gemeenten #Cultuur #Haarlem,curiosity,gemeente,GEM-TOP-146,no,126
Jaarbeurs B.V. had 160 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-072,yes,145
Hoeveel ontving Stichting Noordbrabants Museum van Noord-Brabant? €38.282.475. In zes jaar. #Provincies #Overheidsuitgaven #Cultuur #NoordBrabant,curiosity,provincie,PROV-TOP-063,no,145
Reisswolf Nederland B.V. had 160 inkoopcontracten bij het Rijk. Categorie: afvalzorgmanagement. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-073,yes,154
