text,format,module,fact_ids,staffel,chars
Staples Nederland B.V. had 140 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-099,yes,162
Transposafe Systems had 124 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-141,yes,145
Hoeveel ontving Coöperatieve Vereniging Agrarisch Landschap Achterhoek van Gelderland? €40.960.724. In vier jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-060,no,156
Hoeveel inkoopcontracten had Transposafe Systems bij het Rijk? 124. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-141,yes,127
Vereniging tot Behoud van Natuurmonumenten in Nederland ontving €87.730.275 van Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-017,no,149
Hoeveel inkoopcontracten had Stichting Pleio bij het Rijk? 138. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-105,yes,122
In60seconds B.V. had 128 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-129,yes,134
Rijkswaterstaat ontving €2.487.067.000 in 2018 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-069,no,125
Hoeveel ontving Maastricht University van Limburg? €48.160.317. In zeven jaar. #Provincies #Overheidsuitgaven #Limburg,curiosity,provincie,PROV-TOP-051,no,118
Pinkcube B.V. had 147 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-089,yes,144
Waterschap Vallei en Veluwe ontving €17.815.058 van Gelderland. In zes jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-142,no,119
Gemeente Groningen ontving €1.108.680.000 in 2024 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Groningen,scale_shock,instrumenten,INSTR-TOP-053,no,124
Hoeveel ontving Gemeente 's-Hertogenbosch Stadskantoor van Noord-Brabant? €50.867.178. In zes jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-046,no,144
Global Talk Netherlands had 37 contracten bij COA. In één jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-087,yes,107
Plus Siemonsma had 29 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-128,yes,100
Regio Achterhoek ontving €25.942.485 van Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-098,no,110
Euroforum had 122 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-150,yes,139
Stichting OnePlanet Food & Health ontving €65.000.000 van Gelderland. In één jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-026,no,125
Hoeveel ontving Co√∂peratief Weidehof Krimpenerwaard U.A. van Zuid-Holland? €14.293.185. In vijf jaar. #Provincies #Overheidsuitgaven #ZuidHolland,curiosity,provincie,PROV-TOP-182,no,146
Hoeveel ontving Bibliotheken Eemland van Amersfoort? €35.025.472. In zeven jaar. #Gemeentefonds #Gemeenten #Amersfoort,curiosity,gemeente,GEM-TOP-081,no,118
Insight Enterprises Netherlands B.V had 178 inkoopcontracten bij het Rijk. Categorie: aanschaf programmatuur & software. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-050,yes,179
Hoeveel ontving Gemeente Leiden van het Rijk? €1.747.081.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-107,no,125
"Ministerie van Defensie gaf €5.084.604.000 uit aan salaris, vakantie en eindejaarsuitkering. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Defensie",category_reveal,apparaat,APP-KMIN-005,no,151
Banketbakkerij Boheemen had 177 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-053,yes,154
Stichting Discovery Museum ontving €16.236.771 van Limburg. In vier jaar. #Provincies #Overheidsuitgaven #OV #Cultuur #Limburg,concentration,provincie,PROV-TOP-163,no,126
Staatsbosbeheer Fryslân (Friesland): €66.874.749. Gemeente Enschede (Overijssel): €59.009.939. #Provincies #Overheidsuitgaven #Overijssel #Friesland #OV,comparison,provincie,PROV-TOP-025;PROV-TOP-032,no,152
Coöperatieve Agrarische Natuur Collectief Noord West Overijssel U.A. ontving €17.480.321 van Overijssel. In twee jaar. #Provincies #Overheidsuitgaven #Overijssel #OV,concentration,provincie,PROV-TOP-145,no,165
Universiteit Utrecht ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €5.701.839.122. #Overheidsuitgaven #Rijksbegroting #Utrecht #Universiteit,curiosity,integraal,CROSS-MULTI-002,no,160
Worldmeetings.com B.V. had 351 inkoopcontracten bij het Rijk. Categorie: reis en verblijfkosten. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-009,yes,156
Hoeveel ontving BTW-afdrachten van het Rijk? €5.724.531.000. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-039,no,124
"Stichting Samen Veilig Midden-Nederland (Almere): €3.946.869 in 2020, €9.032.181 in 2019. #Gemeentefonds #Gemeenten #Almere",comparison,gemeente,GEM-TOP-143,no,123
Slaapschepen B.V. had 61 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-009,yes,102
Hoeveel ontving Stichting Ondernemersfonds Utrecht van Utrecht? €23.457.570. In twee jaar. #Gemeentefonds #Gemeenten #Utrecht,curiosity,gemeente,GEM-TOP-131,no,125
Gemeente De Fryske Marren had twintig contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-145,yes,116
Hoeveel inkoopcontracten had Vink Lisse B.V. bij het Rijk? 145. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-092,yes,122
Hoeveel ontving Breda Actief (MOOIWERK) van Breda? €14.532.071. In zeven jaar. #Gemeentefonds #Gemeenten #Breda,curiosity,gemeente,GEM-TOP-197,no,111
Hoeveel ontving Stichting Cultuur Oost van Gelderland? €28.812.856. In negen jaar. #Provincies #Overheidsuitgaven #Cultuur #Gelderland,curiosity,provincie,PROV-TOP-089,no,134
Hoeveel inkoopcontracten had InsightsWorld B.V. bij het Rijk? 149. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-084,yes,125
Today Designers B.V. had 137 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-107,yes,152
Hoeveel ontving Apeldoorn van het Rijk? €1.286.780.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-148,no,119
Defensie gaf €332.701.000 uit aan afdracht werkkostenregeling. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-086,no,121
Hoeveel ontving Gemeente Heiloo van Noord-Holland? €16.174.828. In zeven jaar. #Provincies #Overheidsuitgaven #NoordHolland,curiosity,provincie,PROV-TOP-165,no,123
Puur Amsterdam had 140 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #Amsterdam,concentration,inkoop,INKOOP-TOP-100,yes,155
Lobbes Speelgoed BV had 31 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-117,yes,105
Metropoolregio Rotterdam Den Haag ontving €3.030.827.000 via financiële instrumenten. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Rotterdam #DenHaag,scale_shock,instrumenten,INSTR-TOP-059,no,153
Umami Catering NV had 17 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-195,yes,103
Rotterdam ontving €1.831.222.000 in 2020 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Rotterdam,scale_shock,instrumenten,INSTR-TOP-031,no,115
Ministerie van Defensie gaf €228.784.000 uit aan bijdrage door sso's (dmo/ops). In één jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-120,no,137
Gemeente Tilburg had twintig contracten bij COA. In zeven jaar. #Overheidsuitgaven #Tilburg #Transparantie,concentration,publiek,PUB-SRC-141,yes,106
Stichting Publieke Omroep Amsterdam ontving €34.229.153 van de gemeente Amsterdam. In acht jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-082,no,133
Van Citters Beheer B.V. ontving €37.250.000 van Zeeland. In één jaar. #Provincies #Overheidsuitgaven #Zeeland,concentration,provincie,PROV-TOP-064,no,109
Hoeveel ontving Stichting Mommerskwartier van Tilburg? €26.418.923. In vijf jaar. #Gemeentefonds #Gemeenten #Tilburg,curiosity,gemeente,GEM-TOP-113,no,116
Hoeveel inkoopcontracten had Atos Nederland B.V. bij het Rijk? 223. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-029,yes,126
Hoeveel gaf Infrastructuur en Milieu uit aan apparaatskosten? €3.968.374.000. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,apparaat,APP-MIN-010,no,127
Probin - THB groep b.v. had 17 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-182,yes,109
Hoeveel ontving Stichting Erfgoed Brabant van Noord-Brabant? €19.753.845. In zes jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-128,no,131
Agrarisch Natuurbeheer West-Brabant Coöperatief Collectief ontving €28.780.783 van Noord-Brabant. In vijf jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-090,no,156
Technische Universiteit Eindhoven ontving €2.015.021.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Eindhoven #OV #Universiteit,scale_shock,instrumenten,INSTR-TOP-091,no,164
Hoeveel ontving Woonstichting Lieven de Key van Amsterdam? €21.854.738. In zeven jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-139,no,123
Hoeveel ontving Enschede van het Rijk? €1.505.276.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-129,no,118
Groningen: €2.972.460.000. Immigratie- en Naturalisatiedienst: €2.959.047.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Groningen,comparison,instrumenten,INSTR-TOP-061;INSTR-TOP-062,no,153
Allekabels B.V. had 131 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-124,yes,141
"Stichting Het Nationale Theater ontving €78.817.053 van de gemeente Den Haag. Dat is 3,1% van alle uitkeringen. #Gemeentefonds #Gemeenten #Cultuur #DenHaag",concentration,gemeente,GEM-DOM-071,no,155
Vereniging tot Behoud van Natuurmonumenten in Nederland ontving €30.411.171 van de provincie Zuid-Holland. In vier jaar. #Provincies #Overheidsuitgaven #ZuidHolland,scale_shock,provincie,PROV-TOP-082,no,164
Hoeveel ontving Ontvanger BNI-afdracht van het Rijk? €7.483.864.000. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-027,no,132
"SMO Traverse ontving €29.717.573 van de gemeente Tilburg. Dat is 3,6% van alle uitkeringen. #Gemeentefonds #Gemeenten #Tilburg",concentration,gemeente,GEM-DOM-054,no,126
Stichting Levvel ontving €26.730.944 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-111,no,115
New Babylon Meeting Center B.V. had 149 inkoopcontracten bij het Rijk. Categorie: verblijf extern. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-085,yes,143
Hoeveel ontving Peutertoeslag Onderwijszaken van Den Haag? €29.166.982. In vier jaar. #Gemeentefonds #Gemeenten #Onderwijs #DenHaag,curiosity,gemeente,GEM-TOP-102,no,131
Stichting Het Utrechts Landschap ontving €23.197.627 van Utrecht. In drie jaar. #Provincies #Overheidsuitgaven #Utrecht,concentration,provincie,PROV-TOP-107,no,119
"Het Rijk gaf €4.708.424.000 uit aan toelagen, toeslagen en vergoedingen. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie",scale_shock,apparaat,APP-TOP-004,no,145
Gemeente Apeldoorn: €2.156.102.000. Gemeente Leeuwarden: €2.123.437.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-086;INSTR-TOP-087,no,151
Hoeveel ontving Stichting Nationale Opera & Ballet van Amsterdam? €97.677.291. In acht jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-012,no,129
"Volksgezondheid, Welzijn en Sport gaf €123.855.000 uit aan sociale lasten en bijdrage zorgverzekeringswet. In drie jaar. #Overheidsuitgaven #Rijksbegroting #Zorg #Sport #Welzijn",category_reveal,apparaat,APP-KMIN-194,no,177
Bax-shop.nl had 17 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-178,yes,97
Eindhoven Airport N.V. ontving €55.000.000 van Noord-Brabant. In één jaar. #Provincies #Overheidsuitgaven #Eindhoven #OV #NoordBrabant,concentration,provincie,PROV-TOP-038,no,134
Hoeveel ontving Provincie Noord-Brabant van het Rijk? €1.937.652.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #NoordBrabant #OV,curiosity,instrumenten,INSTR-TOP-096,no,137
Stichting HVO-Querido (Amsterdam): €247.078.089. Stichting WIJ Groningen (Groningen): €202.265.560. #Gemeentefonds #Gemeenten #Amsterdam #Groningen,comparison,gemeente,GEM-TOP-001;GEM-TOP-003,no,147
Yadeborg had 27 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-071,yes,93
Hollandse Hoogte B.V. had 138 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-104,yes,139
Hoeveel ontving Qbuzz B.V. van Zuid-Holland? €142.123.321. In twee jaar. #Provincies #Overheidsuitgaven #ZuidHolland,curiosity,provincie,PROV-TOP-007,no,116
Financiën gaf €166.835.000 uit aan beheer en onderhoud infrastructuur. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-156,no,135
"Volksgezondheid, Welzijn en Sport gaf €177.561.000 uit aan inbesteding sso. In drie jaar. #Overheidsuitgaven #Rijksbegroting #Sport #Welzijn",category_reveal,apparaat,APP-KMIN-149,no,140
Universiteit Twente ontving €13.552.307 van Overijssel. In zes jaar. #Provincies #Overheidsuitgaven #Universiteit #Overijssel,concentration,provincie,PROV-TOP-187,no,125
Hoeveel ontving Natuurmonumenten van Noord-Brabant? €17.683.736. In twee jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-143,no,123
"Onderwijs, Cultuur en Wetenschap gaf €123.387.000 uit aan toelagen, toeslagen en vergoedingen. In elf jaar. #Overheidsuitgaven #Rijksbegroting #Onderwijs #Cultuur",category_reveal,apparaat,APP-KMIN-195,no,162
Defensie gaf €732.631.000 uit aan onkostenvergoedingen waaronder woon-werkverkeer. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-043,no,141
"Het Rijk gaf €719.287.000 uit aan accountancy, financiën en administratieve organisatie. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie",scale_shock,apparaat,APP-TOP-030,no,161
