text,format,module,fact_ids,staffel,chars
Hoeveel ontving Gemeente 's-Gravenhage van het Rijk? €8.445.844.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-024,no,132
Hoeveel inkoopcontracten had Siemens Nederland N.V. bij het Rijk? 126. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-134,yes,129
Staatsbosbeheer regio Zuid ontving €41.815.226 van de provincie Noord-Brabant. In zes jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-058,no,136
Hoeveel ontving Stichting Provinciaal Museum Limburg (Het Bonnefantenmuseum) van Limburg? €12.759.067. In drie jaar. #Provincies #Overheidsuitgaven #Limburg #OV #Cultuur,curiosity,provincie,PROV-TOP-198,no,169
1720 natuurlijke personen ontving €20.701.540 van de provincie Limburg. In één jaar. #Provincies #Overheidsuitgaven #Limburg,scale_shock,provincie,PROV-TOP-121,no,124
Gemeente Ede: €1.274.175.000. Unicef: €1.274.075.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-149;INSTR-TOP-150,no,132
Gemeente Amsterdam had 39 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Amsterdam #Transparantie,concentration,publiek,PUB-TOP-080,yes,105
Protinus IT B.V. had 38 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-029,yes,102
Music Hall B.V. had 19 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-157,yes,100
Provincie Zuid-Holland ontving €1.723.980.000 via financiële instrumenten. In acht jaar. #Overheidsuitgaven #Rijksbegroting #ZuidHolland #OV,scale_shock,instrumenten,INSTR-TOP-110,no,140
Het Rijk gaf €609.727.000 uit aan juridisch advies. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-033,no,124
