text,format,module,fact_ids,staffel,chars
Technische Universiteit Delft had 249 contracten bij NWO. In zeven jaar. #Overheidsuitgaven #Universiteit #Transparantie,concentration,publiek,PUB-TOP-009,yes,120
Almere: €1.568.861.000. Stichting Regionaal Opleidingencentrum van Amsterdam - Flevoland: €1.544.068.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Amsterdam #Flevoland,comparison,instrumenten,INSTR-TOP-125;INSTR-TOP-126,no,191
Gemeente Westerwolde had 27 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-069,yes,106
"Stichting SEZO (Amsterdam): €7.607.026 in 2018, €25.576.855 in 2024. #Gemeentefonds #Gemeenten #Amsterdam",comparison,gemeente,GEM-TOP-006,no,105
Hoeveel inkoopcontracten had Museum Catering Den Haag B.V. bij het Rijk? 134. In acht jaar. #Overheidsinkoop #Rijksinkoop #DenHaag #Cultuur,curiosity,inkoop,INKOOP-TOP-117,yes,139
Vereniging tot Behoud van Natuurmonumenten in Nederland ontving €87.730.275 van de provincie Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,scale_shock,provincie,PROV-TOP-017,no,162
Infrastructuur en Waterstaat gaf €1.143.836.000 uit aan uitzendkrachten. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-029,no,137
Hoeveel ontving Gemeente Heerhugowaard van Noord-Holland? €16.583.045. In zeven jaar. #Provincies #Overheidsuitgaven #NoordHolland,curiosity,provincie,PROV-TOP-157,no,130
Hoeveel ontving Groningen van het Rijk? €2.972.460.000. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Groningen,curiosity,instrumenten,INSTR-TOP-061,no,115
Hoeveel inkoopcontracten had Meetingselect B.V bij het Rijk? 576. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-003,yes,124
"Ministerie van Buitenlandse Zaken gaf €1.141.824.000 uit aan salaris, vakantie en eindejaarsuitkering. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-030,no,166
Buitenlandse Zaken gaf €146.765.000 uit aan aan externe partijen uitbestede ict-dienstverlening. In vier jaar. #Overheidsuitgaven #Rijksbegroting #ICT,category_reveal,apparaat,APP-KMIN-178,no,150
CM.COM Netherlands B.V. had 123 inkoopcontracten bij het Rijk. Categorie: spraak en dataverbindingen. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-143,yes,161
Avek BV had 18 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-163,yes,93
Hoeveel ontving Ons Middelbaar Onderwijs van het Rijk? €4.601.612.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Onderwijs,curiosity,instrumenten,INSTR-TOP-048,no,131
BosruiterVastgoed B.V. had 18 contracten bij COA. In twee jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-160,yes,107
Hoeveel ontving Vereniging Tot Behoud Van Natuurmonumenten In Nederland van Overijssel? €29.320.596. In vijf jaar. #Provincies #Overheidsuitgaven #Overijssel,curiosity,provincie,PROV-TOP-086,no,157
Stichting OnePlanet Food & Health ontving €65.000.000 van de provincie Gelderland. In één jaar. #Provincies #Overheidsuitgaven #Gelderland,scale_shock,provincie,PROV-TOP-026,no,138
Gemeente Haarlem: €435.302.149 aan uitkeringen. Gemeente Utrecht: €381.227.834. #Gemeentefonds #Gemeenten #Utrecht #Haarlem,comparison,gemeente,GEM-TOTAL-009;GEM-TOTAL-010,no,123
Gemeente Overbetuwe ontving €30.859.155 van Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #OV #Gelderland,concentration,provincie,PROV-TOP-080,no,117
Brabant Startup Fonds B.V. ontving €20.300.000 van Noord-Brabant. In drie jaar. #Provincies #Overheidsuitgaven #NoordBrabant,concentration,provincie,PROV-TOP-124,no,124
Hoeveel ontving Gemeente Zaanstad van het Rijk? €2.041.580.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-089,no,127
Hoeveel ontving Stichting Sportbedrijf Amsterdam-Centrum (SpACe) van Amsterdam? €17.759.062. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam #Sport,curiosity,gemeente,GEM-TOP-165,no,151
Hoeveel ontving Stichting Stedelijk Museum Amsterdam van Amsterdam? €108.729.180. In acht jaar. #Gemeentefonds #Gemeenten #Amsterdam #Cultuur,curiosity,gemeente,GEM-TOP-009,no,141
St Universiteit van Tilburg had 48 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Tilburg #Universiteit,concentration,publiek,PUB-TOP-063,yes,113
Arriva Personenvervoer Nederland BV (Noord-Brabant): €598.256.567. Qbuzz B.V. (Utrecht): €326.145.270. #Provincies #Overheidsuitgaven #Utrecht #NoordBrabant,comparison,provincie,PROV-TOP-001;PROV-TOP-004,no,156
Stichting Bibliotheek Zuid Kennemerland ontving €24.763.668 van de gemeente Haarlem. In zes jaar. #Gemeentefonds #Gemeenten #Bibliotheken #Haarlem,scale_shock,gemeente,GEM-TOP-123,no,146
LenferinkgroepZwolle had 19 contracten bij COA. In drie jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-155,yes,105
Gemeente 's-hertogenbosch: €1.934.865.000. Gemeente Amersfoort: €1.911.931.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-098;INSTR-TOP-099,no,158
River Operations Rotterdam Drechtsteden B.V. ontving €20.985.786 van de provincie Zuid-Holland. In drie jaar. #Provincies #Overheidsuitgaven #Rotterdam #ZuidHolland,scale_shock,provincie,PROV-TOP-118,no,164
Sociale zaken en Werkgelegenheid gaf €254.866.000 uit aan salarissen. In één jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-105,no,132
"Categorie 'Aanschaf programmatuur & software': 654 leveranciers, 3186 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-035,yes,139
Hoeveel ontving Stichting Leger des Heils Welzijns- en Gezondheidszorg van Den Haag? €87.054.754. In acht jaar. #Gemeentefonds #Gemeenten #Zorg #Welzijn #DenHaag,curiosity,gemeente,GEM-TOP-017,no,161
Plus Joffrey ter Horst had 32 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-046,yes,108
Anonymus ontving €22.424.283 van Noord-Holland. In zeven jaar. #Provincies #Overheidsuitgaven #NoordHolland,concentration,provincie,PROV-TOP-109,no,107
Telindus-ISIT B.V. had 186 inkoopcontracten bij het Rijk. Categorie: aanschaf hardware. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-044,yes,146
Lyreco Nederland B.V. had vijfentwintig contracten bij COA. In drie jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-090,yes,117
Vereniging Tot Behoud Van Natuurmonumenten In Nederland ontving €29.320.596 van de provincie Overijssel. In vijf jaar. #Provincies #Overheidsuitgaven #Overijssel,scale_shock,provincie,PROV-TOP-086,no,161
Hoeveel ontving Parnassia B.V. van Den Haag? €53.298.974. In zeven jaar. #Gemeentefonds #Gemeenten #DenHaag,curiosity,gemeente,GEM-TOP-048,no,107
Erasmus MC (UMCR) had 305 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-005,yes,106
Trimbos-Instituut had 31 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-115,yes,105
Hoeveel ontving Provincie groningen van het Rijk? €1.463.163.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Groningen #OV,curiosity,instrumenten,INSTR-TOP-132,no,130
Gemeente Teylingen ontving €14.313.925 van Zuid-Holland. In zes jaar. #Provincies #Overheidsuitgaven #ZuidHolland,concentration,provincie,PROV-TOP-181,no,113
Hoeveel inkoopcontracten had Xerox (Nederland) B.V. bij het Rijk? 849. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-002,yes,129
Staatvandienst B.V. had 26 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-081,yes,105
Uitjesbazen B.V. had 126 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-135,yes,162
Hoeveel gaf Ministerie van Sociale Zaken en Werkgelegenheid uit aan apparaatskosten? €2.101.371.000. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,apparaat,APP-MIN-018,no,150
"Stichting Frans Hals Museum ontving €21.158.995 van de gemeente Haarlem. Dat is 4,9% van alle uitkeringen. #Gemeentefonds #Gemeenten #Cultuur #Haarlem",concentration,gemeente,GEM-DOM-038,no,150
Hoeveel ontving Gemeente Utrecht van het Rijk? €5.049.944.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Utrecht,curiosity,instrumenten,INSTR-TOP-045,no,120
Hoeveel ontving NS Reizigers B.V. van Zuid-Holland? €18.587.610. In drie jaar. #Provincies #Overheidsuitgaven #ZuidHolland,curiosity,provincie,PROV-TOP-136,no,122
Hoeveel ontving Gemeente Haarlem van Noord-Holland? €33.299.062. In negen jaar. #Provincies #Overheidsuitgaven #Haarlem #NoordHolland,curiosity,provincie,PROV-TOP-072,no,133
Hoeveel ontving Stichting Het Geldersch Landschap van Gelderland? €37.092.051. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-065,no,136
Ns Reizigers B.V. ontving €2.221.909.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-081,no,134
Hoeveel inkoopcontracten had TRConsult B.V. bij het Rijk? 122. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-148,yes,121
Hoeveel ontving Regio Achterhoek van Gelderland? €25.942.485. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-098,no,119
Hoeveel inkoopcontracten had VCK Travel B.V. bij het Rijk? 300. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-015,yes,122
"Ministerie van Defensie gaf €646.576.000 uit aan toelagen, toeslagen en vergoedingen. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Defensie",category_reveal,apparaat,APP-KMIN-046,no,144
Leussink Retail Groep B.V. had 33 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-040,yes,112
Aanvrager geen rechtspersoon had 1169 contracten bij RVO. In acht jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-002,yes,115
"Groninger Museum ontving €32.261.466 van de gemeente Groningen. Dat is 3,8% van alle uitkeringen. #Gemeentefonds #Gemeenten #Cultuur #Groningen",concentration,gemeente,GEM-DOM-051,no,143
Stichting het Limburgs landschap ontving €60.374.703 van de provincie Limburg. In zeven jaar. #Provincies #Overheidsuitgaven #Limburg,scale_shock,provincie,PROV-TOP-031,no,133
Stichting Contour deTwern ontving €41.208.279 van de gemeente Tilburg. In twee jaar. #Gemeentefonds #Gemeenten #Tilburg,scale_shock,gemeente,GEM-TOP-069,no,119
"Categorie 'Reis en verblijfkosten': 10082 leveranciers, 21398 contracten bij het Rijk. #Overheidsinkoop #Rijksinkoop #Transparantie",category_reveal,inkoop,INKOOP-CAT-009,yes,131
"Stichting DOCK ontving €20.611.671 van de gemeente Utrecht. Dat is 5,4% van alle uitkeringen. #Gemeentefonds #Gemeenten #Utrecht",concentration,gemeente,GEM-DOM-033,no,128
"Stichting Anton Constandse ontving €89.844.748 van de gemeente Den Haag. Dat is 3,5% van alle uitkeringen. #Gemeentefonds #Gemeenten #DenHaag",concentration,gemeente,GEM-DOM-058,no,141
"Veiligheid en Justitie gaf €558.373.000 uit aan salaris, vakantie en eindejaarsuitkering. In één jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-054,no,152
Koninklijke van der Most B.V. had 289 inkoopcontracten bij het Rijk. Categorie: benodigdheden en hulpmiddelen. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-016,yes,169
Defensie gaf €587.165.000 uit aan hardware. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-050,no,102
Stichting tot Instandhouding van de Diergaarde van het Koninklijk Zo√∂logisch Genootschap Natura Artis Magistra ontving €57.705.112 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-041,no,210
Infrastructuur en Waterstaat gaf €189.311.000 uit aan beheer en onderhoud infrastructuur. In zes jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-142,no,152
Gemeente Assen ontving €18.898.745 van Drenthe. In negen jaar. #Provincies #Overheidsuitgaven #Drenthe,concentration,provincie,PROV-TOP-134,no,102
Berenschot B.V. had 196 inkoopcontracten bij het Rijk. Categorie: studie en opleiding. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-039,yes,131
Gemeente Enschede ontving €59.009.939 van Overijssel. In zeven jaar. #Provincies #Overheidsuitgaven #Overijssel,concentration,provincie,PROV-TOP-032,no,111
Gemeente Zevenaar ontving €33.149.194 van de provincie Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,scale_shock,provincie,PROV-TOP-073,no,124
Hoeveel ontving Centraal Orgaan opvang asielzoekers (COA) van het Rijk? €4.531.035.000. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #COA,curiosity,instrumenten,INSTR-TOP-049,no,141
Hoeveel ontving De Bibliotheek Midden-Brabant van Tilburg? €25.245.446. In drie jaar. #Gemeentefonds #Gemeenten #Bibliotheken #Tilburg,curiosity,gemeente,GEM-TOP-118,no,134
Hoeveel inkoopcontracten had Berenschot Groep B.V. bij het Rijk? 174. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-060,yes,128
