text,format,module,fact_ids,staffel,chars
Ministerie van Financiën: €9.441.726.000. Europese Unie: €9.068.216.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,comparison,instrumenten,INSTR-TOP-017;INSTR-TOP-018,no,151
Gemeente Renkum ontving €14.370.317 van Gelderland. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,concentration,provincie,PROV-TOP-180,no,109
Hoeveel ontving Stichting Amsterdam Museum van Amsterdam? €73.559.202. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam #Cultuur,curiosity,gemeente,GEM-TOP-026,no,131
Stichting VluchtelingenWerk Nederland ontving €43.702.371 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-061,no,136
"Het Rijk gaf €6.382.639.000 uit aan salaris, vakantie- en eindejaarsuitkering. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie",scale_shock,apparaat,APP-TOP-002,no,151
Fuego had 49 contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-017,yes,90
Hoeveel ontving Kinderopvang SKAR BV van Arnhem? €14.746.221. In vier jaar. #Gemeentefonds #Gemeenten #Arnhem,curiosity,gemeente,GEM-TOP-193,no,109
Het Rijk gaf €605.215.000 uit aan hardware. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-034,no,116
Hoeveel ontving Coöperatieve Vereniging Agrarisch Landschap van Gelderland? €30.736.594. In twee jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-081,no,145
Hoeveel ontving Kunstlinie Almere Flevoland (KAF) van Almere? €21.701.973. In drie jaar. #Gemeentefonds #Gemeenten #Flevoland #Almere,curiosity,gemeente,GEM-TOP-142,no,133
Ministerie van Defensie gaf €193.218.000 uit aan bijdrage door sso's (dvd). In één jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-140,no,133
Hoeveel inkoopcontracten had Pels Rijcken & Droogleever Fortuijn N.V. bij het Rijk? 236. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-026,yes,147
Defensie gaf €493.965.000 uit aan pensioenen. In één jaar. #Overheidsuitgaven #Rijksbegroting #Defensie,category_reveal,apparaat,APP-KMIN-059,no,103
Hoeveel inkoopcontracten had Ontwerpwerk B.V. bij het Rijk? 171. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-063,yes,123
Hoeveel inkoopcontracten had Bureau Zuidema B.V. bij het Rijk? 123. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,curiosity,inkoop,INKOOP-TOP-144,yes,126
Hoeveel ontving Vereniging Noardlike Fryske Wâlden van Friesland? €33.655.478. In twee jaar. #Provincies #Overheidsuitgaven #Friesland,curiosity,provincie,PROV-TOP-070,no,134
"Moduli Print B.V. had 174 inkoopcontracten bij het Rijk. Categorie: documentmanagement, documentontwikkeling en -verwerking. In zes jaar. #Overheidsinkoop #Rijksinkoop #Transparantie",concentration,inkoop,INKOOP-TOP-057,yes,182
Stichting Landschap Overijssel ontving €45.101.578 van de provincie Overijssel. In zeven jaar. #Provincies #Overheidsuitgaven #Overijssel #OV,scale_shock,provincie,PROV-TOP-054,no,141
Provincie limburg ontving €1.378.763.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Limburg #OV,scale_shock,instrumenten,INSTR-TOP-134,no,132
Stichting Buurtteam Amsterdam Noord ontving €29.203.642 van de gemeente Amsterdam. In twee jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-101,no,133
International Card Services B.V. had 141 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-097,yes,178
Technische Universiteit Eindhoven - Eindhoven University of Technology had 140 contracten bij NWO. In zeven jaar. #Overheidsuitgaven #Eindhoven #OV #Universiteit,concentration,publiek,PUB-TOP-017,yes,161
Hoeveel ontving Gemeente Doetinchem van Gelderland? €17.462.452. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-146,no,122
Hoeveel ontving Gemeente Arnhem van het Rijk? €2.826.283.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Arnhem,curiosity,instrumenten,INSTR-TOP-067,no,118
Het Pleidooi had 134 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-118,yes,157
Hoeveel ontving Gemeente Meierijstad van Noord-Brabant? €13.210.983. In acht jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-190,no,127
Hoeveel ontving Stichting Protestants Christelijke Peuterspeelzalen van Den Haag? €15.739.371. In zeven jaar. #Gemeentefonds #Gemeenten #DenHaag,curiosity,gemeente,GEM-TOP-186,no,144
Defensie gaf €277.945.000 uit aan verbruik van energie en water overig. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Defensie #Energie #OV,category_reveal,apparaat,APP-KMIN-097,no,143
"Hoeveel ontving ""De Haagse Scholen"", stichting voor primair en speciaal openbaar onderwijs van Den Haag? €20.098.162. In drie jaar. #Gemeentefonds #Gemeenten #Onderwijs #DenHaag",curiosity,gemeente,GEM-TOP-153,no,177
Le Cocq Holding Didam B.V. had 27 contracten bij COA. In één jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-073,yes,110
Gispen Nederland B.V. had 43 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-021,yes,107
Defensie : €5.701.035.000. Infrastructuur en Milieu: €3.968.374.000. Apparaatskosten. #Overheidsuitgaven #Rijksbegroting #Defensie,comparison,apparaat,APP-MIN-009;APP-MIN-010,no,130
Universiteit Utrecht had 76 contracten bij RVO. In zes jaar. #Overheidsuitgaven #Utrecht #Universiteit,concentration,publiek,PUB-TOP-035,yes,102
Stichting Samenwerking voor Bijzondere Noden Amsterdam ontving €23.468.552 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-130,no,153
Hoeveel ontving Stichting Het Kopland van Groningen? €42.767.054. In zeven jaar. #Gemeentefonds #Gemeenten #Groningen,curiosity,gemeente,GEM-TOP-064,no,117
Hoeveel ontving Stichting Bibliotheek Zuid Kennemerland van Haarlem? €24.763.668. In zes jaar. #Gemeentefonds #Gemeenten #Bibliotheken #Haarlem,curiosity,gemeente,GEM-TOP-123,no,143
Justitie en Veiligheid gaf €642.886.000 uit aan advisering opdrachtgevers over automatiseringsvraagstukken. In acht jaar. #Overheidsuitgaven #Rijksbegroting #OV,category_reveal,apparaat,APP-KMIN-047,no,160
Universiteit Leiden: €4.280.836.000. NWO Ned Org Wetensch Onderz: €4.094.234.000. Via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Universiteit,comparison,instrumenten,INSTR-TOP-051;INSTR-TOP-052,no,159
Binnenlandse Zaken en Koninkrijksrelaties gaf €1.181.267.000 uit aan bijdrage sso's. In vijf jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-028,no,148
Brabant Startup Fonds B.V. ontving €20.300.000 van de provincie Noord-Brabant. In drie jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-124,no,137
Hoeveel ontving Agrarisch Natuurbeheer West-Brabant Coöperatief Collectief van Noord-Brabant? €28.780.783. In vijf jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-090,no,165
Stichting Kunstloc Brabant ontving €37.041.666 van de provincie Noord-Brabant. In zes jaar. #Provincies #Overheidsuitgaven #NoordBrabant,scale_shock,provincie,PROV-TOP-066,no,136
Hoeveel ontving Stichting Rijnbrink Holding van Gelderland? €55.097.853. In acht jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-037,no,129
KleurRijker B.V. had 26 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-080,yes,102
De Betteld had 27 contracten bij COA. In drie jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-TOP-136,yes,95
Hoeveel ontving Stichting Vivell van Amsterdam? €24.899.604. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,curiosity,gemeente,GEM-TOP-122,no,112
Hoeveel ontving Gemeente Maastricht van het Rijk? €1.707.140.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-113,no,129
Hoeveel ontving Gemeente Ede van Gelderland? €49.400.600. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland,curiosity,provincie,PROV-TOP-048,no,115
Stichting Leergeld Den Haag ontving €66.683.787 van de gemeente Den Haag. In acht jaar. #Gemeentefonds #Gemeenten #DenHaag,scale_shock,gemeente,GEM-TOP-033,no,122
Firma Hof der Muzen had 143 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-094,yes,150
Gemeente Venlo ontving €1.585.621.000 via financiële instrumenten. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-123,no,130
Stichting Drents Museum ontving €31.389.772 van Drenthe. In negen jaar. #Provincies #Overheidsuitgaven #Cultuur #Drenthe,concentration,provincie,PROV-TOP-079,no,120
Hoeveel ontving Kunstlinie Almere Flevoland van Almere? €17.377.913. In twee jaar. #Gemeentefonds #Gemeenten #Flevoland #Almere,curiosity,gemeente,GEM-TOP-169,no,127
Provincie Overijssel ontving €1.542.089.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Overijssel #OV,scale_shock,instrumenten,INSTR-TOP-127,no,138
Bakker Vromans B.V. had 17 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-180,yes,105
Hoeveel ontving Gemeente Amersfoort van het Rijk? €1.911.931.000. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-099,no,129
Hoeveel ontving Invest-NL Capital NV van Noord-Brabant? €30.000.000. In één jaar. #Provincies #Overheidsuitgaven #NoordBrabant,curiosity,provincie,PROV-TOP-084,no,126
Hoeveel ontving Pactum van Arnhem? €17.554.634. In vijf jaar. #Gemeentefonds #Gemeenten #Arnhem,curiosity,gemeente,GEM-TOP-168,no,95
Hoeveel ontving Gemeente Alkmaar van het Rijk? €1.374.736.000. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-136,no,127
"Financiën gaf €12.886.721.000 uit aan salaris, vakantie en eindejaarsuitkering. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie",category_reveal,apparaat,APP-KMIN-002,no,144
Le Cocq Holding Didam II B.V. had 31 contracten bij COA. In twee jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-052,yes,114
Hoeveel gaf Financiën en Nationale Schuld uit aan apparaatskosten? €6.423.960.000. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,apparaat,APP-MIN-006,no,132
Hoeveel ontving Provincie limburg van het Rijk? €1.378.763.000. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Limburg #OV,curiosity,instrumenten,INSTR-TOP-134,no,126
Stichting Noordbrabants Museum ontving €38.282.475 van de provincie Noord-Brabant. In zes jaar. #Provincies #Overheidsuitgaven #Cultuur #NoordBrabant,scale_shock,provincie,PROV-TOP-063,no,149
St. Museum Arnhem ontving €20.020.235 van de gemeente Arnhem. In vijf jaar. #Gemeentefonds #Gemeenten #Arnhem #Cultuur,scale_shock,gemeente,GEM-TOP-154,no,118
Infrastructuurfonds ontving €5.459.755.000 in 2018 via financiële instrumenten. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-041,no,129
Hoeveel ontving Bij migratie geboekt op Prov. Gelderland van Gelderland? €57.040.694. In negen jaar. #Provincies #Overheidsuitgaven #Gelderland #OV,curiosity,provincie,PROV-TOP-034,no,147
Ministerie van Sociale Zaken en Werkgelegenheid gaf €156.172.000 uit aan bijdrage sso's. In drie jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,category_reveal,apparaat,APP-KMIN-168,no,152
"Stichting WIJKZ ontving €81.056.758 van de gemeente Den Haag. Dat is 3,2% van alle uitkeringen. #Gemeentefonds #Gemeenten #DenHaag",concentration,gemeente,GEM-DOM-068,no,130
Stichting Regionaal Opleidingencentrum van Amsterdam - Flevoland ontving €1.544.068.000 via financiële instrumenten. In vier jaar. #Overheidsuitgaven #Rijksbegroting #Amsterdam #Flevoland,scale_shock,instrumenten,INSTR-TOP-126,no,187
Stichting MEE Amstel en Zaan ontving €52.444.637 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-050,no,127
Stichting Internat. Perscentrum 'Nieuwspoort' had 196 inkoopcontracten bij het Rijk. Categorie: representatie voor eigen personeel. #Overheidsinkoop #Rijksinkoop #Transparantie,category_reveal,inkoop,INKOOP-TOP-038,yes,176
Stichting Saxion ontving €1.639.569.000 via financiële instrumenten. In negen jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,instrumenten,INSTR-TOP-120,no,133
Hoeveel ontving Gemeente Tilburg van Noord-Brabant? €55.524.229. In negen jaar. #Provincies #Overheidsuitgaven #Tilburg #NoordBrabant,curiosity,provincie,PROV-TOP-036,no,133
Centralpoint Nijmegen B.V. had 259 inkoopcontracten bij het Rijk. Categorie: aanschaf hardware. In zeven jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-018,yes,155
Stichting Vivell ontving €24.899.604 van de gemeente Amsterdam. In negen jaar. #Gemeentefonds #Gemeenten #Amsterdam,scale_shock,gemeente,GEM-TOP-122,no,115
"Onderwijs, Cultuur en Wetenschap gaf €244.221.000 uit aan bijdrage sso. In elf jaar. #Overheidsuitgaven #Rijksbegroting #Onderwijs #Cultuur",category_reveal,apparaat,APP-KMIN-111,no,139
Hogeschool van Arnhem en Nijmegen had 55 contracten bij ZonMW. In zeven jaar. #Overheidsuitgaven #Arnhem #HBO,concentration,publiek,PUB-TOP-050,yes,109
Slaapschepen Catering B.V. had twintig contracten bij COA. In vier jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-147,yes,116
Het Rijk gaf €1.445.091.000 uit aan verwerven en afstoten. Via apparaatsuitgaven. #Overheidsuitgaven #Rijksbegroting #Transparantie,scale_shock,apparaat,APP-TOP-017,no,131
Plus Siemonsma had 29 contracten bij COA. In zeven jaar. #Overheidsuitgaven #Transparantie #OpenData,concentration,publiek,PUB-SRC-060,yes,100
Gemeente Loon op Zand ontving geld van het Rijk via vijf verschillende bronnen. Totaal: €235.472.839. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,integraal,CROSS-MULTI-019,no,151
B.V. Algemeen Nederlands Persbureau ANP had 194 inkoopcontracten bij het Rijk. Categorie: diversen communicatie. In acht jaar. #Overheidsinkoop #Rijksinkoop #Transparantie,concentration,inkoop,INKOOP-TOP-040,yes,171
Hoeveel ontving ST Stadsring 51 van Amersfoort? €15.303.868. In zes jaar. #Gemeentefonds #Gemeenten #Amersfoort,curiosity,gemeente,GEM-TOP-191,no,111
Hoeveel ontving Memoriaal boeking: interne verantwoording van het Rijk? €8.851.650.000. In twee jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-020,no,151
Gemeente Breda ontving €2.336.319.000 via financiële instrumenten. In acht jaar. #Overheidsuitgaven #Rijksbegroting #Breda,scale_shock,instrumenten,INSTR-TOP-080,no,122
Hoeveel ontving Nederlandse organisatie voor wetenschappelijk onderzoek (NWO) van het Rijk? €1.935.895.000. In zeven jaar. #Overheidsuitgaven #Rijksbegroting #Transparantie,curiosity,instrumenten,INSTR-TOP-097,no,172
